날짜,NOK/USD,USD/KRW,NOK/KRW,dNOK/KRW
2018-02-23,0.1273401976,1080.079956,137.537595,0.006391976593
2018-02-26,0.1273760349,1075.0,136.9292375,-0.004423208927
2018-02-27,0.1278657913,1069.699951,136.7780307,-0.001104269186
2018-02-28,0.1270648092,1079.390015,137.1524863,0.002737687717
2018-03-01,0.1266108006,1085.349976,137.4170294,0.001928824669
2018-03-02,0.1275520027,1081.949951,138.0048831,0.004277880955
2018-03-05,0.1284635365,1079.209961,138.6391282,0.004595816728
2018-03-06,0.1279475987,1076.660034,137.756066,-0.006369502142
2018-03-07,0.1285915673,1063.160034,136.7134151,-0.007568820401
2018-03-08,0.1280417889,1066.150024,136.5117564,-0.001475046633
2018-03-09,0.127557531,1073.459961,136.9279022,0.003048424948
2018-03-12,0.1285908967,1064.050049,136.8271499,-0.0007358055023
2018-03-13,0.1291489154,1063.859985,137.3963633,0.004160090426
2018-03-14,0.1293075532,1066.400024,137.8935779,0.0036188338
2018-03-15,0.1294577122,1062.550049,137.5552984,-0.002453192337
2018-03-16,0.129656285,1068.75,138.5701546,0.007377805619
2018-03-19,0.1294833571,1070.209961,138.5743785,3.048181198e-05
2018-03-20,0.1294945925,1072.160034,138.8389268,0.001909070498
2018-03-21,0.1291787773,1070.550049,138.2923464,-0.003936794951
2018-03-22,0.1300796121,1063.959961,138.399499,0.0007748271246
2018-03-23,0.129205808,1079.900024,139.5293553,0.008163730516
2018-03-26,0.1289158165,1082.530029,139.5552427,0.0001855337264
2018-03-27,0.1303458065,1074.300049,140.0305063,0.003405558935
2018-03-28,0.1297185123,1074.119995,139.3332478,-0.004979332642
2018-03-29,0.1272036433,1063.410034,135.2696307,-0.02916473395
2018-03-30,0.1275754273,1062.0,135.4851038,0.001592915513
2018-04-02,0.1273315996,1060.98999,135.0975526,-0.002860470755
2018-04-03,0.126662612,1056.160034,133.7759886,-0.009782294386
2018-04-04,0.127679348,1053.72998,134.5395569,0.005707812706
2018-04-05,0.1279215664,1057.430054,135.2681088,0.005415150351
2018-04-06,0.1276648343,1061.640015,135.5340965,0.001966374209
2018-04-09,0.1276304573,1070.459961,136.6232943,0.008036337938
2018-04-10,0.1284637004,1068.77002,137.2981516,0.004939547732
2018-04-11,0.1283061355,1063.380005,136.438179,-0.006263540756
2018-04-12,0.1288893968,1065.75,137.3638746,0.006784725507
2018-04-13,0.1287803501,1069.97998,137.7923965,0.003119610952
2018-04-16,0.1286978126,1070.660034,137.7916044,-5.748370173e-06
2018-04-17,0.1287364215,1069.52002,137.68618,-0.0007651002488
2018-04-18,0.1288614869,1066.089966,137.3779382,-0.002238727396
2018-04-19,0.1288775951,1064.069946,137.1347757,-0.001770025957
2018-04-20,0.12834993,1066.23999,136.8518282,-0.002063280437
2018-04-23,0.1277220696,1071.410034,136.842707,-6.665006119e-05
2018-04-24,0.1267237663,1080.180054,136.8844847,0.0003052975211
2018-04-25,0.1266768873,1076.75,136.3993384,-0.003544202591
2018-04-26,0.1255576313,1081.170044,135.7491497,-0.004766802237
2018-04-27,0.1252222657,1076.790039,134.8380884,-0.006711359196
2018-04-30,0.1254963428,1067.599976,133.9798925,-0.006364640144
2018-05-01,0.1248347536,1069.449951,133.5045211,-0.003548079971
2018-05-02,0.123662442,1072.52002,132.6304447,-0.006547167317
2018-05-03,0.1231445223,1078.810059,132.8495493,0.001651993649
2018-05-04,0.1242946312,1074.119995,133.5073486,0.004951460617
2018-05-07,0.1241480336,1073.329956,133.2518034,-0.001914091154
2018-05-08,0.1241033524,1078.390015,133.831816,0.004352756382
2018-05-09,0.1230098605,1077.560059,132.5505125,-0.009573983043
2018-05-10,0.123805277,1077.97998,133.4596101,0.006858499555
2018-05-11,0.1250198483,1064.369995,133.0673754,-0.002938977276
2018-05-14,0.125165537,1065.949951,133.4201981,0.002651458916
2018-05-15,0.1244832426,1069.160034,133.0925079,-0.002456075706
2018-05-16,0.1230744943,1078.859985,132.7801471,-0.002346945225
2018-05-17,0.1239818037,1076.48999,133.4651706,0.00515908064
2018-05-18,0.1229977533,1080.910034,132.9495057,-0.003863666129
2018-05-21,0.1232123449,1080.51001,133.132172,0.001373952394
2018-05-22,0.1242683679,1076.51001,133.7761419,0.004837071897
2018-05-23,0.1242387295,1074.199951,133.4572371,-0.002383868938
2018-05-24,0.123767741,1074.790039,133.0243352,-0.003243750108
2018-05-25,0.1234834641,1079.22998,133.2670566,0.00182463879
2018-05-28,0.1226497218,1073.650024,131.6828768,-0.01188725711
2018-05-29,0.1221189126,1073.170044,131.0543588,-0.00477296654
2018-05-30,0.120609656,1083.930054,130.7324309,-0.002456446042
2018-05-31,0.1221881434,1075.030029,131.3559234,0.004769226189
2018-06-01,0.1222876608,1079.949951,132.0645534,0.00539473149
2018-06-04,0.122255668,1070.359985,130.8575751,-0.009139305458
2018-06-05,0.1231751665,1070.530029,131.8627147,0.007681172414
2018-06-06,0.1234126091,1070.290039,132.0872862,0.001703070977
2018-06-07,0.1238848791,1065.150024,131.9559819,-0.0009940719589
2018-06-08,0.1240539104,1071.329956,132.9026704,0.007174274244
2018-06-11,0.1242212877,1072.650024,133.2459672,0.002583069991
2018-06-12,0.1242683679,1076.380005,133.7599864,0.003857671594
2018-06-13,0.124245517,1079.25,134.0919742,0.002481966027
2018-06-14,0.1248665527,1084.699951,135.4427436,0.01007345441
2018-06-15,0.1229377165,1090.77002,134.0967755,-0.009937542998
2018-06-18,0.1227039024,1103.819946,135.443015,0.01003931304
2018-06-19,0.1231190488,1104.160034,135.9431331,0.003692461515
2018-06-20,0.1222224981,1111.119995,135.8038614,-0.00102448467
2018-06-21,0.1223115847,1107.719971,135.486985,-0.002333339249
2018-06-22,0.1230951026,1109.630005,136.5900193,0.008141256828
2018-06-25,0.1236338466,1110.530029,137.2990993,0.005191301877
2018-06-26,0.1233501881,1114.030029,137.4158137,0.0008500738297
2018-06-27,0.1230219677,1117.599976,137.4893481,0.0005351233105
2018-06-28,0.1221848577,1122.780029,137.1867181,-0.002201115759
2018-06-29,0.1220931187,1120.540039,136.810228,-0.00274436268
2018-07-02,0.1226587445,1114.51001,136.7043985,-0.0007735499727
2018-07-03,0.1224468276,1118.170044,136.9163746,0.001550616589
2018-07-04,0.1228914857,1113.339966,136.8200025,-0.0007038756992
2018-07-05,0.1232732534,1114.310059,137.3646263,0.003980585996
2018-07-06,0.1240571737,1117.76001,138.6661477,0.009474938996
2018-07-09,0.1245966181,1113.650024,138.7570268,0.0006553804906
2018-07-10,0.1247290298,1112.47998,138.7585487,1.096785703e-05
2018-07-11,0.1245671362,1112.560059,138.5884203,-0.001226074797
2018-07-12,0.12335933,1127.170044,139.0469414,0.00330850947
2018-07-13,0.1233121678,1122.650024,138.4364082,-0.004390842343
2018-07-16,0.1232088581,1129.849976,139.2075253,0.005570189793
2018-07-17,0.1234191507,1126.900024,139.0810439,-0.0009085811765
2018-07-18,0.1226557493,1125.550049,138.0551846,-0.007375982247
2018-07-19,0.1223954186,1131.089966,138.4402298,0.00278906719
2018-07-20,0.121610269,1134.47998,137.9644155,-0.003436965397
2018-07-23,0.1225715578,1127.160034,138.1577612,0.001401417097
2018-07-24,0.122058399,1132.449951,138.225028,0.0004868838136
2018-07-25,0.122319676,1127.97998,137.9741457,-0.001815027934
2018-07-26,0.1230602711,1115.75,137.3044975,-0.004853432451
2018-07-27,0.1221594885,1123.150024,137.2034325,-0.0007360650262
2018-07-30,0.1221315861,1114.599976,136.1278629,-0.007839232689
2018-07-31,0.1229762733,1116.670044,137.3239205,0.00878628097
2018-08-01,0.1225940958,1112.199951,136.3491473,-0.007098349502
2018-08-02,0.1223799884,1118.599976,136.8942521,0.003997859593
2018-08-03,0.1213844195,1128.150024,136.9398358,0.0003329851363
2018-08-06,0.1210627332,1122.900024,135.9413461,-0.007291448207
2018-08-07,0.1212150604,1125.400024,136.4154319,0.003487428892
2018-08-08,0.1219973341,1116.25,136.1795241,-0.001729333183
2018-08-09,0.1217048317,1115.949951,135.816501,-0.002665768848
2018-08-10,0.120203428,1121.890015,134.8550256,-0.007079224107
2018-08-13,0.1194685996,1130.900024,135.1070422,0.001868796429
2018-08-14,0.1194844469,1135.969971,135.7307437,0.004616351053
2018-08-15,0.1188297719,1126.75,133.8914455,-0.01355108048
2018-08-16,0.1182273552,1136.380005,134.3512025,0.003433804124
2018-08-17,0.1179412231,1126.23999,132.8301219,-0.01132167406
2018-08-20,0.1183165982,1118.5,132.3371151,-0.003711558799
2018-08-21,0.1185218915,1116.880005,132.3747308,0.0002842412573
2018-08-22,0.1190303266,1116.099976,132.8497446,0.003588402554
2018-08-23,0.1197548807,1117.5,133.8260791,0.007349163751
2018-08-24,0.1192385405,1126.150024,134.2804853,0.003395498
2018-08-27,0.1203221753,1111.170044,133.6983968,-0.004334870294
2018-08-28,0.1201476902,1108.22998,133.1512723,-0.004092229354
2018-08-29,0.1198800728,1106.880005,132.6928555,-0.003442827052
2018-08-30,0.1200826243,1108.449951,133.105579,0.003110366842
2018-08-31,0.1198075414,1115.449951,133.6393162,0.004009878337
2018-09-03,0.1191767305,1114.810059,132.8594179,-0.005835844324
2018-09-04,0.1196842268,1113.5,133.2683866,0.003078205772
2018-09-05,0.119161956,1121.300049,133.6163071,0.00261067572
2018-09-06,0.1190644801,1118.099976,133.1259923,-0.00366957335
2018-09-07,0.1187479272,1124.699951,133.555788,0.003228488408
2018-09-10,0.1185353696,1126.849976,133.5715784,0.0001182307481
2018-09-11,0.1192240342,1136.77002,135.5303077,0.01466426756
2018-09-12,0.1201273352,1125.300049,135.1792962,-0.002589912122
2018-09-13,0.1211240366,1125.75,136.3553842,0.008700208475
2018-09-14,0.1217315122,1120.550049,136.406252,0.0003730529633
2018-09-17,0.121201694,1120.900024,135.8549818,-0.004041385268
2018-09-18,0.1222096458,1125.619995,137.5616209,0.01256221243
2018-09-19,0.1226853803,1120.800049,137.5057802,-0.0004059323282
2018-09-20,0.1227355301,1122.25,137.7399487,0.001702971967
2018-09-21,0.1227686778,1116.400024,137.0589549,-0.004944054669
2018-09-24,0.1228413656,1114.099976,136.8575625,-0.001469385242
2018-09-25,0.1228908896,1117.849976,137.373578,0.003770456849
2018-09-26,0.1229891255,1115.829956,137.2349506,-0.001009127327
2018-09-27,0.1234107837,1114.170044,137.5005983,0.001935714983
2018-09-28,0.1226151437,1112.310059,136.3860576,-0.008105715144
2018-10-01,0.1227952167,1109.01001,136.1811245,-0.001502595748
2018-10-02,0.1226959154,1112.25,136.4685319,0.002110478898
2018-10-03,0.122407265,1117.5,136.7901186,0.002356490076
2018-10-04,0.121509634,1125.420044,136.7493776,-0.0002978362553
2018-10-05,0.1212904826,1132.900024,137.4099907,0.004830830672
2018-10-08,0.121075049,1131.099976,136.947985,-0.003362242136
2018-10-09,0.120856151,1133.199951,136.9541844,4.52681249e-05
2018-10-10,0.121102035,1132.400024,137.1359474,0.00132718141
2018-10-11,0.1216635332,1142.849976,139.0431659,0.0139075019
2018-10-12,0.1217549294,1134.300049,138.1066224,-0.006735631309
2018-10-15,0.1224020198,1131.189941,138.4599336,0.00255824962
2018-10-16,0.1227551103,1135.170044,139.3479239,0.006413337674
2018-10-17,0.1228018478,1122.150024,137.8020965,-0.01109329376
2018-10-18,0.1217446998,1127.099976,137.2184481,-0.004235409525
2018-10-19,0.1208882779,1136.599976,137.4016137,0.001334846396
2018-10-22,0.1215938479,1131.599976,137.5955953,0.001411785352
2018-10-23,0.1211856902,1131.25,137.091312,-0.003664966762
2018-10-24,0.1206898689,1136.640015,137.1809344,0.0006537422768
2018-10-25,0.1198616847,1137.560059,136.3498651,-0.006058198053
2018-10-26,0.1198405549,1135.22998,136.0465908,-0.00222423634
2018-10-29,0.1196759194,1139.5,136.3707102,0.002382414578
2018-10-30,0.119223468,1142.079956,136.1627331,-0.001525086075
2018-10-31,0.1189569905,1137.699951,135.3373623,-0.006061649563
2018-11-01,0.1186073571,1140.969971,135.3274328,-7.336867367e-05
2018-11-02,0.1196830794,1129.050049,135.1281867,-0.001472326322
2018-11-05,0.1196802109,1116.099976,133.5750805,-0.01149357648
2018-11-06,0.1197146028,1121.560059,134.267117,0.005180879865
2018-11-07,0.1196995527,1119.949951,134.0575082,-0.001561132879
2018-11-08,0.1198875383,1115.369995,133.718963,-0.002525372871
2018-11-09,0.119339712,1119.569946,133.6091549,-0.0008211852755
2018-11-12,0.1186141074,1130.949951,134.1466189,0.004022658667
2018-11-13,0.1173889413,1137.459961,133.5252206,-0.004632232284
2018-11-14,0.1179440096,1131.130005,133.4100082,-0.0008628518425
2018-11-15,0.117555365,1131.199951,132.9786231,-0.003233528377
2018-11-16,0.1178468466,1127.0,132.8133961,-0.00124250808
2018-11-19,0.1186000481,1120.400024,132.8794968,0.000497696168
2018-11-20,0.1180066317,1126.189941,132.8978817,0.0001383573968
2018-11-21,0.1165243164,1128.400024,131.4860414,-0.01062349693
2018-11-22,0.1173608378,1137.310059,133.4756613,0.01513179504
2018-11-23,0.1172456592,1135.5,133.1324461,-0.002571369232
2018-11-26,0.1164172739,1133.5,131.9589799,-0.00881427594
2018-11-27,0.1165357158,1129.030029,131.5723226,-0.002930133022
2018-11-28,0.116356872,1130.369995,131.5263169,-0.0003496610599
2018-11-29,0.1169303432,1121.119995,131.0929458,-0.003294937929
2018-11-30,0.1172320545,1117.02002,130.9505518,-0.00108620668
2018-12-03,0.1169127151,1117.150024,130.6090426,-0.002607924913
2018-12-04,0.1173290312,1108.300049,130.035771,-0.004389217762
2018-12-05,0.1175251156,1110.630005,130.5269197,0.003777027497
2018-12-06,0.1176027879,1111.660034,130.7343192,0.001588940483
2018-12-07,0.1174163744,1119.599976,131.4593699,0.005545985704
2018-12-10,0.1176858246,1122.699951,132.1258696,0.005070005082
2018-12-11,0.1168551892,1131.5,132.2216466,0.0007248922273
2018-12-12,0.1166239306,1127.619995,131.5074761,-0.005401312962
2018-12-13,0.1166802645,1123.849976,131.1311124,-0.002861918751
2018-12-14,0.1169371754,1127.02002,131.7905377,0.005028747978
2018-12-17,0.1160550565,1131.650024,131.3337075,-0.00346633556
2018-12-18,0.1157369912,1128.150024,130.5686894,-0.005824993995
2018-12-19,0.1146101579,1125.069946,128.9444442,-0.0124397757
2018-12-20,0.1147375852,1128.130005,129.4389125,0.003834739369
2018-12-21,0.1153301448,1120.030029,129.1732254,-0.002052606239
2018-12-24,0.1140263826,1127.5,128.5647463,-0.004710566552
2018-12-25,0.1143183708,1123.22998,128.4058214,-0.001236146959
2018-12-26,0.1142991707,1122.630005,128.3156785,-0.0007020156153
2018-12-27,0.1143114567,1123.52002,128.43121,0.0009003694077
2018-12-28,0.1141294539,1119.599976,127.7793338,-0.005075684054
2018-12-31,0.1148435175,1116.300049,128.1998242,0.003290754693
2019-01-01,0.1196089238,1112.5,133.0649277,0.03794937714
2019-01-02,0.1156544015,1113.800049,128.815878,-0.03193215354
2019-01-03,0.1138976812,1122.180054,127.813706,-0.007779879197
2019-01-04,0.115066193,1124.119995,129.3482084,0.0120057728
2019-01-07,0.1162011027,1114.400024,129.4945117,0.001131081459
2019-01-08,0.1172819734,1116.400024,130.9335979,0.01111310574
2019-01-09,0.117200315,1121.050049,131.3874189,0.003466038774
2019-01-10,0.1182123944,1118.670044,132.2406645,0.006494119545
2019-01-11,0.1180275232,1116.550049,131.7836367,-0.003456030043
2019-01-14,0.1171193421,1118.599976,131.0096932,-0.005872834939
2019-01-15,0.1170398295,1122.0,131.3186887,0.002358569676
2019-01-16,0.117142655,1122.400024,131.4809188,0.001235392257
2019-01-17,0.1171464995,1118.77002,131.0599915,-0.003201432592
2019-01-18,0.117016688,1120.550049,131.1230554,0.000481183892
2019-01-21,0.1168360785,1125.790039,131.5328933,0.003125597536
2019-01-22,0.1168866083,1132.369995,132.3588881,0.006279757959
2019-01-23,0.1162790656,1130.150024,131.4127888,-0.007147984165
2019-01-24,0.1167844981,1125.329956,131.4210941,6.319988285e-05
2019-01-25,0.1165854409,1126.75,131.3626456,-0.0004447424368
2019-01-28,0.1175140664,1118.01001,131.3819025,0.0001465937996
2019-01-29,0.1175682172,1119.699951,131.6411271,0.001973061372
2019-01-30,0.1177426353,1117.869995,131.6209592,-0.0001532037896
2019-01-31,0.118800126,1109.0,131.7493398,0.000975381079
2019-02-01,0.1186225489,1111.550049,131.8549,0.0008012203019
2019-02-04,0.1185789481,1118.300049,132.6068434,0.005702809913
2019-02-05,0.1182047054,1121.099976,132.5192924,-0.000660230414
2019-02-06,0.1179281399,1118.699951,131.9262043,-0.004475484569
2019-02-07,0.1170864254,1121.630005,131.3276479,-0.004537054581
2019-02-08,0.1163629666,1123.75,130.7628837,-0.004300421237
2019-02-11,0.1157355085,1122.880005,129.9570884,-0.006162263628
2019-02-12,0.1148042381,1125.02002,129.1570662,-0.006156048841
2019-02-13,0.1157268137,1120.300049,129.648755,0.003806906243
2019-02-14,0.1155107915,1123.719971,129.8017833,0.001180329697
2019-02-15,0.1156229749,1128.300049,130.4574083,0.005050970485
2019-02-18,0.1158057451,1125.310059,130.3173698,-0.001073441759
2019-02-19,0.1161946282,1124.280029,130.6353,0.002439660514
2019-02-20,0.1166941449,1121.420044,130.8631531,0.001744192679
2019-02-21,0.1164546907,1121.719971,130.6295522,-0.001785077519
2019-02-22,0.1159527823,1124.150024,130.3483231,-0.002152875358
2019-02-25,0.1163426563,1122.310059,130.5725334,0.00172008607
2019-02-26,0.1164109185,1117.199951,130.0542725,-0.003969141976
2019-02-27,0.1168580577,1114.300049,130.2149394,0.001235383285
2019-02-28,0.1170562655,1115.099976,130.5294388,0.00241523282
2019-03-01,0.1168456376,1124.219971,131.3601992,0.006364544816
2019-03-04,0.1168142408,1126.810059,131.6274615,0.002034575941
2019-03-05,0.1155512333,1128.150024,130.3591267,-0.00963579227
2019-03-06,0.1154162586,1126.199951,129.9817848,-0.002894633454
2019-03-07,0.1154907793,1127.0,130.1581082,0.001356524529
2019-03-08,0.1139717996,1133.069946,129.1380209,-0.007837294181
2019-03-11,0.1144113764,1134.060059,129.7493722,0.004734092825
2019-03-12,0.1155892909,1130.77002,130.7049047,0.00736444748
2019-03-13,0.1158029363,1127.27002,130.5411782,-0.001252642093
2019-03-14,0.1167712733,1129.589966,131.9036586,0.01043716961
2019-03-15,0.1167155355,1135.420044,132.5211585,0.004681445873
2019-03-18,0.1171742305,1132.72998,132.7267638,0.001551490911
2019-03-19,0.1170042306,1131.199951,132.35518,-0.002799615319
2019-03-20,0.1173034236,1129.719971,132.5200203,0.001245438914
2019-03-21,0.1177695319,1125.0,132.4907234,-0.0002210749759
2019-03-22,0.1183782145,1127.77002,133.5034013,0.007643387415
2019-03-25,0.1168360785,1135.140015,132.6253078,-0.006577311835
2019-03-26,0.117230542,1133.849976,132.9218472,0.002235918423
2019-03-27,0.1171248183,1133.930054,132.8113515,-0.000831283382
2019-03-28,0.1158692166,1138.5,131.9171031,-0.006733222227
2019-03-29,0.1158238575,1134.319946,131.3813118,-0.004061575849
2019-04-01,0.1161858514,1136.699951,132.0684516,0.005230118314
2019-04-02,0.1164306924,1132.670044,131.8775574,-0.001445418317
2019-04-03,0.1162723079,1136.390015,132.1306897,0.001919449152
2019-04-04,0.116781503,1133.530029,132.3753405,0.001851581643
2019-04-05,0.1163372323,1134.300049,131.9613283,-0.003127562909
2019-04-08,0.1161912531,1136.689941,132.0734286,0.000849494106
2019-04-09,0.1168943942,1141.109985,133.3893604,0.009963637507
2019-04-10,0.1169043705,1140.099976,133.2826699,-0.0007998424213
2019-04-11,0.1177343205,1135.900024,133.7344175,0.003389394505
2019-04-12,0.117223531,1140.98999,133.7508755,0.0001230649015
2019-04-15,0.1178092137,1133.430054,133.5285034,-0.001662584186
2019-04-16,0.1178203225,1133.199951,133.5139837,-0.0001087385049
2019-04-17,0.1177981123,1135.699951,133.7833104,0.002017217205
2019-04-18,0.1177487448,1130.199951,133.0796256,-0.00525988492
2019-04-19,0.1175115779,1136.109985,133.5060771,0.003204483346
2019-04-22,0.1174000949,1134.5,133.1904076,-0.002364457349
2019-04-23,0.1177278012,1140.040039,134.2144071,0.007688237276
2019-04-24,0.1169308871,1142.0,133.5350731,-0.00506155804
2019-04-25,0.1157407388,1155.26001,133.710647,0.001314815435
2019-04-26,0.1153820455,1159.0,133.7277907,0.0001282148924
2019-04-29,0.11514768,1157.72998,133.3099214,-0.003124775877
2019-04-30,0.1155669838,1158.790039,133.9178697,0.004560413202
2019-05-01,0.1158692166,1163.26001,134.7860261,0.006482752197
2019-05-02,0.1153763235,1164.670044,134.3753477,-0.00304689109
2019-05-03,0.1142175719,1166.109985,133.1902511,-0.008819300747
2019-05-06,0.1143519729,1163.329956,133.0290757,-0.00121011454
2019-05-07,0.114639461,1168.050049,133.9046281,0.006581662012
2019-05-08,0.1143301353,1171.300049,133.914893,7.665886545e-05
2019-05-09,0.1141396165,1172.189941,133.7933104,-0.0009079100556
2019-05-10,0.1138589084,1179.189941,134.2612795,0.00349770236
2019-05-13,0.1146473512,1174.420044,134.6441472,0.002851661327
2019-05-14,0.1141943559,1187.180054,135.5692616,0.006870809872
2019-05-15,0.1143719852,1186.930054,135.7515465,0.001344589135
2019-05-16,0.114745222,1186.040039,136.0924276,0.002511065965
2019-05-17,0.1142465398,1190.48999,136.009362,-0.0006103616906
2019-05-20,0.113903001,1193.829956,135.9808146,-0.0002098928847
2019-05-21,0.1138459444,1193.329956,135.8557758,-0.0009195325576
2019-05-23,0.1142008752,1188.800049,135.762006,-0.0006902162436
2019-05-24,0.114320986,1188.800049,135.9047937,0.001051750345
2019-05-27,0.1151768565,1185.0,136.484575,0.004266084007
2019-05-28,0.1149385646,1182.310059,135.893021,-0.004334218196
2019-05-29,0.1147763059,1187.579956,136.3060403,0.003039296751
2019-05-30,0.1144205332,1192.209961,136.4132994,0.000786899322
2019-05-31,0.113952972,1188.380005,135.4194334,-0.007285697084
2019-06-03,0.114176102,1187.869995,135.6263657,0.001528084143
2019-06-04,0.1149676368,1178.349976,135.472112,-0.001137343242
2019-06-05,0.1150049195,1176.050049,135.2515412,-0.001628164007
2019-06-06,0.1145226061,1178.73999,134.9923756,-0.001916174254
2019-06-07,0.1150204018,1177.0,135.3790129,0.002864141414
2019-06-10,0.1160496771,1180.76001,137.0268179,0.01217179074
2019-06-11,0.1156350151,1182.099976,136.6921485,-0.002442364341
2019-06-12,0.1159092337,1177.97998,136.5387568,-0.001122168726
2019-06-13,0.1154929176,1183.430054,136.6777897,0.00101826647
2019-06-14,0.1152857393,1181.079956,136.1616759,-0.003776134859
2019-06-17,0.1148687154,1185.890015,136.2216626,0.0004405548415
2019-06-18,0.1145947874,1185.349976,135.8349284,-0.002839006579
2019-06-19,0.1144483015,1173.579956,134.3142326,-0.01119517475
2019-06-20,0.1150605008,1170.300049,134.6553097,0.002539396313
2019-06-21,0.1169593334,1157.209961,135.3465057,0.005133076107
2019-06-24,0.1177589893,1158.310059,136.4014218,0.007794188497
2019-06-25,0.1179275885,1152.469971,135.9080045,-0.003617391515
2019-06-26,0.1170736775,1155.709961,135.3032152,-0.004449990009
2019-06-27,0.1177735552,1152.5,135.7340224,0.003184012752
2019-06-28,0.117536433,1155.51001,135.8145249,0.0005930900714
2019-07-01,0.1173750237,1155.599976,135.6385745,-0.001295519841
2019-07-02,0.1165061295,1159.75,135.1179837,-0.003838073277
2019-07-03,0.1167196184,1165.579956,136.0460477,0.006868545658
2019-07-04,0.1173034236,1168.869995,137.1124522,0.007838554941
2019-07-05,0.1172662824,1167.130005,136.8649968,-0.001804762088
2019-07-08,0.1161116511,1174.02002,136.3174028,-0.004000978774
2019-07-09,0.1157688722,1179.849976,136.589901,0.001998997824
2019-07-10,0.1156309992,1181.47998,136.6157107,0.0001889571965
2019-07-11,0.1166126281,1175.530029,137.0816461,0.003410555359
2019-07-12,0.1170809418,1174.079956,137.462387,0.002777475179
2019-07-15,0.1171743572,1176.410034,137.8450895,0.002784052711
2019-07-16,0.1171524078,1178.430054,138.0559182,0.001529460686
2019-07-17,0.1166616082,1177.880005,137.4133757,-0.004654219283
2019-07-18,0.1165025905,1178.689941,137.3204315,-0.00067638332
2019-07-19,0.1169890389,1170.77002,136.9672593,-0.002571883875
2019-07-22,0.1166738644,1175.109985,137.1046231,0.001002894963
2019-07-23,0.1160658374,1174.76001,136.3495043,-0.005507609951
2019-07-24,0.1151682287,1176.800049,135.5299772,-0.006010488419
2019-07-25,0.1157461032,1176.550049,136.1810834,0.004804148911
2019-07-26,0.1152937114,1182.390015,136.3221331,0.001035751312
2019-07-29,0.1147586554,1183.349976,135.7996521,-0.003832694129
2019-07-30,0.114974238,1181.849976,135.8823003,0.0006086042676
2019-07-31,0.1142364964,1180.650024,134.8733223,-0.007425382811
2019-08-01,0.1128833815,1186.310059,133.914691,-0.007107641889
2019-08-02,0.112422213,1194.75,134.3164389,0.003000029
2019-08-05,0.1121933982,1203.939941,135.0741132,0.005640964741
2019-08-06,0.1122397408,1216.650024,136.5564834,0.01097449472
2019-08-07,0.1123601794,1212.530029,136.2400916,-0.002316929333
2019-08-08,0.1117618084,1212.22998,135.4810148,-0.005571611349
2019-08-09,0.1120654121,1207.030029,135.2663177,-0.001584702871
2019-08-12,0.1127370298,1213.199951,136.772559,0.01113537656
2019-08-13,0.1122597754,1217.630005,136.6908709,-0.0005972555423
2019-08-14,0.112790823,1204.72998,135.882486,-0.005913964074
2019-08-15,0.1113926843,1215.640015,135.4134044,-0.003452112425
2019-08-16,0.1109077707,1211.5,134.3647642,-0.007743990789
2019-08-19,0.1110901237,1207.48999,134.1402123,-0.001671210982
2019-08-20,0.1113560945,1210.530029,134.7998963,0.004917868966
2019-08-21,0.1112866998,1205.280029,134.1316368,-0.004957418882
2019-08-22,0.1119265556,1201.319946,134.4596038,0.002445113237
2019-08-23,0.1114019975,1208.560059,134.6360046,0.001311924378
2019-08-26,0.1111914217,1212.650024,134.8362803,0.001487534207
2019-08-27,0.1110793874,1210.72998,134.4871445,-0.002589331288
2019-08-28,0.1110247597,1210.76001,134.4243392,-0.0004669988851
2019-08-29,0.1106337905,1211.369995,134.0184542,-0.00301943014
2019-08-30,0.1099788174,1207.160034,132.762033,-0.009374987055
2019-09-02,0.1097550243,1209.150024,132.7102903,-0.0003897397902
2019-09-03,0.1097804531,1212.77002,133.1384423,0.003226215357
2019-09-04,0.1098503992,1210.47998,132.9717091,-0.001252329749
2019-09-05,0.1107787713,1202.689941,133.232514,0.001961356603
2019-09-06,0.1110198349,1196.0,132.7797225,-0.003398506022
2019-09-09,0.111355722,1191.619995,132.6937048,-0.0006478222968
2019-09-10,0.1120730639,1190.859985,133.4633272,0.005799991259
2019-09-11,0.1117382124,1189.5,132.9126037,-0.004126403329
2019-09-12,0.111712873,1189.800049,132.9159817,2.541573152e-05
2019-09-13,0.1114183813,1180.75,131.5572538,-0.01022245746
2019-09-16,0.1120498478,1178.719971,132.0753934,0.003938510349
2019-09-17,0.1116544977,1183.290039,132.1196549,0.0003351234398
2019-09-18,0.1120824963,1185.650024,132.8906145,0.005835312942
2019-09-19,0.1117905453,1189.550049,132.9804486,0.0006760006728
2019-09-20,0.1114578694,1193.859985,133.0650903,0.0006364976254
2019-09-23,0.1103667468,1193.130005,131.6818771,-0.01039501202
2019-09-24,0.1106121317,1193.01001,131.9613803,0.002122563438
2019-09-25,0.111008741,1193.939941,132.5377697,0.004367864385
2019-09-26,0.1105619892,1197.890015,132.4411029,-0.0007293525449
2019-09-27,0.1101370081,1198.630005,132.0135226,-0.0032284564
2019-09-30,0.1102681756,1201.910034,132.5324267,0.003930689093
2019-10-01,0.1099137887,1198.0,131.6767189,-0.006456591963
2019-10-02,0.1096074134,1201.689941,131.7141262,0.0002840843428
