날짜,방어(자연)_대,d방어(자연)_대
2018-12-08,15137,0.0
2018-12-10,15461,0.02140450552
2018-12-11,11669,-0.2452622728
2018-12-12,11148,-0.04464821321
2018-12-13,13686,0.227664155
2018-12-14,15441,0.128233231
2018-12-15,15441,0.0
2018-12-17,15441,0.0
2018-12-18,14022,-0.09189819312
2018-12-19,12888,-0.08087291399
2018-12-20,12888,0.0
2018-12-21,11525,-0.1057572936
2018-12-22,11525,0.0
2018-12-24,11525,0.0
2018-12-25,11525,0.0
2018-12-26,7860,-0.3180043384
2018-12-27,9853,0.253562341
2018-12-28,9853,0.0
2018-12-29,10727,0.08870394804
2018-12-31,10727,0.0
2019-01-03,12922,0.2046238464
2019-01-04,10208,-0.2100294072
2019-01-05,10208,0.0
2019-01-07,10208,0.0
2019-01-08,12816,0.2554858934
2019-01-09,13386,0.04447565543
2019-01-10,13386,0.0
2019-01-11,14339,0.07119378455
2019-01-12,14339,0.0
2019-01-14,14339,0.0
2019-01-15,12323,-0.1405955785
2019-01-16,13961,0.132922178
2019-01-17,13961,0.0
2019-01-18,14090,0.009240025786
2019-01-19,12970,-0.07948899929
2019-01-21,12970,0.0
2019-01-22,14923,0.1505782575
2019-01-23,14657,-0.01782483415
2019-01-24,14362,-0.02012690182
2019-01-25,14362,0.0
2019-01-26,11794,-0.1788051803
2019-01-28,15114,0.2814990673
2019-01-29,13623,-0.09865025804
2019-01-30,13623,0.0
2019-01-31,10774,-0.2091316157
2019-02-01,13818,0.2825320215
2019-02-02,13818,0.0
2019-02-08,13157,-0.04783615574
2019-02-09,13157,0.0
2019-02-11,13157,0.0
2019-02-12,10585,-0.195485293
2019-02-13,10585,0.0
2019-02-14,9802,-0.07397260274
2019-02-15,12767,0.3024892879
2019-02-16,12767,0.0
2019-02-18,10379,-0.1870447247
2019-02-19,11248,0.08372675595
2019-02-20,11408,0.01422475107
2019-02-21,10267,-0.1000175316
2019-02-22,9061,-0.1174637187
2019-02-23,9061,0.0
2019-02-25,9061,0.0
2019-02-26,15000,0.6554464187
2019-02-27,10660,-0.2893333333
2019-02-28,13466,0.2632270169
2019-03-01,13466,0.0
2019-03-02,10468,-0.2226347839
2019-03-04,7851,-0.25
2019-03-05,9577,0.2198446058
2019-03-06,9880,0.03163830009
2019-03-07,9880,0.0
2019-03-08,1876,-0.8101214575
2019-03-09,8470,3.514925373
2019-03-11,8470,0.0
2019-03-12,8470,0.0
2019-03-20,3263,-0.6147579693
2019-03-21,3094,-0.05179282869
2019-03-22,3094,0.0
2019-03-23,3094,0.0
2019-03-25,3094,0.0
2019-03-26,3094,0.0
2019-03-27,3094,0.0
2019-03-28,3094,0.0
2019-03-29,3094,0.0
2019-03-30,3094,0.0
2019-04-01,3094,0.0
2019-04-02,3094,0.0
2019-04-08,2848,-0.07950872657
2019-04-09,2446,-0.1411516854
2019-04-10,2446,0.0
2019-04-11,2446,0.0
2019-04-12,3188,0.3033524121
2019-04-13,2900,-0.09033877039
2019-04-15,3188,0.09931034483
2019-04-16,4207,0.3196361355
2019-04-17,2274,-0.4594723081
2019-04-18,2274,0.0
2019-04-19,2274,0.0
2019-04-20,2274,0.0
2019-04-22,5111,1.247581354
2019-04-23,6718,0.3144198787
2019-04-24,7421,0.1046442394
2019-04-25,4834,-0.3486053093
2019-04-26,3561,-0.2633429872
2019-04-29,4475,0.2566694749
2019-04-30,2679,-0.4013407821
2019-05-01,2679,0.0
2019-05-02,1570,-0.413960433
2019-05-03,4352,1.771974522
2019-05-04,4352,0.0
2019-05-06,4352,0.0
2019-05-07,4352,0.0
2019-05-08,4352,0.0
2019-05-09,4704,0.08088235294
2019-05-10,3270,-0.3048469388
2019-05-11,3868,0.1828746177
2019-05-13,3868,0.0
2019-05-14,5236,0.3536711479
2019-05-15,5598,0.06913674561
2019-05-16,2598,-0.5359056806
2019-05-17,3588,0.3810623557
2019-05-18,3863,0.07664437012
2019-05-20,3863,0.0
2019-05-21,6000,0.5531969972
2019-05-22,4103,-0.3161666667
2019-05-23,4745,0.156470875
2019-05-24,4745,0.0
2019-05-25,4745,0.0
2019-05-27,4745,0.0
2019-05-30,8085,0.7038988409
2019-05-31,8085,0.0
2019-06-01,8085,0.0
2019-06-03,8085,0.0
2019-06-04,3643,-0.5494124923
2019-06-05,3643,0.0
2019-06-06,3643,0.0
2019-06-07,3643,0.0
2019-06-08,3643,0.0
2019-06-10,3643,0.0
2019-06-11,6718,0.8440845457
2019-06-12,8533,0.2701696934
2019-06-13,1705,-0.8001875073
2019-06-15,1000,-0.4134897361
2019-06-18,1933,0.933
2019-06-19,1933,0.0
2019-06-20,1933,0.0
2019-06-21,1933,0.0
2019-06-22,1933,0.0
2019-06-24,1933,0.0
2019-06-25,4552,1.354888774
2019-06-26,4552,0.0
2019-06-27,8500,0.8673110721
2019-06-28,7610,-0.1047058824
2019-06-29,7610,0.0
2019-07-01,7610,0.0
2019-07-02,6431,-0.1549277267
2019-07-03,5188,-0.1932825377
2019-07-04,5188,0.0
2019-07-05,5188,0.0
2019-07-06,5188,0.0
2019-07-08,5188,0.0
2019-07-09,5188,0.0
2019-07-10,5188,0.0
2019-07-13,8000,0.5420200463
2019-07-15,4142,-0.48225
2019-07-16,4142,0.0
2019-07-17,4142,0.0
2019-07-18,1708,-0.5876388218
2019-07-19,1708,0.0
2019-07-20,1708,0.0
2019-07-22,1708,0.0
2019-07-23,1708,0.0
2019-07-24,5413,2.169203747
2019-07-25,5413,0.0
2019-07-26,4500,-0.1686680214
2019-07-27,4500,0.0
2019-07-29,8385,0.8633333333
2019-07-30,2755,-0.67143709
2019-07-31,3219,0.1684210526
2019-08-01,3000,-0.06803355079
2019-08-02,3000,0.0
2019-08-05,4930,0.6433333333
2019-08-06,4930,0.0
2019-08-07,4930,0.0
2019-08-08,4930,0.0
2019-08-09,4930,0.0
2019-08-10,4930,0.0
2019-08-12,4930,0.0
2019-08-13,4930,0.0
2019-08-14,4930,0.0
2019-08-15,4930,0.0
2019-08-16,4930,0.0
2019-08-17,4930,0.0
2019-08-19,4930,0.0
2019-08-20,4930,0.0
2019-08-21,4930,0.0
2019-08-22,4930,0.0
2019-08-23,4930,0.0
2019-08-24,4930,0.0
2019-08-26,4930,0.0
2019-08-27,7200,0.4604462475
2019-09-04,7500,0.04166666667
2019-09-05,2600,-0.6533333333
2019-09-06,6200,1.384615385
2019-09-07,6200,0.0
2019-09-09,3607,-0.4182258065
2019-09-10,1878,-0.4793457167
2019-09-11,4036,1.149094782
2019-09-12,4036,0.0
2019-09-16,4036,0.0
2019-09-17,4036,0.0
2019-09-18,4036,0.0
2019-09-19,4036,0.0
2019-09-20,6989,0.7316650149
2019-09-21,6747,-0.03462584061
2019-09-23,8578,0.2713798725
2019-09-24,10317,0.2027279086
2019-09-25,10317,0.0
2019-09-26,11000,0.06620141514
2019-09-27,11646,0.05872727273
2019-09-28,13188,0.1324059763
2019-09-30,5969,-0.5473915681
2019-10-01,6729,0.12732451
2019-10-02,9520,0.4147718829
2019-10-03,7919,-0.1681722689
2019-10-04,7919,0.0
2019-10-05,6673,-0.1573430989
2019-10-07,8322,0.2471152405
2019-10-08,8322,0.0
2019-10-09,8322,0.0
2019-10-10,11457,0.3767123288
2019-10-11,7518,-0.3438072794
2019-10-12,6605,-0.1214418728
2019-10-14,10112,0.5309613929
2019-10-15,13831,0.3677808544
2019-10-16,13831,0.0
2019-10-17,14165,0.02414865158
2019-10-18,12750,-0.09989410519
2019-10-19,9046,-0.2905098039
2019-10-21,9046,0.0
2019-10-22,7728,-0.1456997568
2019-10-23,7598,-0.01682194617
2019-10-24,6911,-0.09041853119
2019-10-25,8018,0.1601794241
2019-10-26,8018,0.0
2019-10-28,8018,0.0
2019-10-29,6228,-0.2232476927
2019-10-30,6228,0.0
2019-10-31,7488,0.2023121387
2019-11-01,7488,0.0
2019-11-02,12615,0.6846955128
2019-11-04,16444,0.3035275466
2019-11-05,12019,-0.2690951107
2019-11-06,7909,-0.3419585656
2019-11-07,8721,0.1026678468
2019-11-08,12144,0.39250086
2019-11-09,13190,0.08613306983
2019-11-11,13190,0.0
2019-11-12,26763,1.029037149
2019-11-13,27196,0.01617905317
2019-11-14,27196,0.0
2019-11-15,23718,-0.1278864539
2019-11-16,22386,-0.05615987857
2019-11-18,22386,0.0
2019-11-19,24821,0.1087733405
2019-11-20,24509,-0.01257000121
2019-11-21,25588,0.04402464401
2019-11-22,22629,-0.1156401438
2019-11-23,27513,0.2158292457
2019-11-25,27513,0.0
2019-11-26,21404,-0.22204049
2019-11-27,21204,-0.009344047842
2019-11-28,17142,-0.1915676287
2019-11-30,20461,0.1936180142
2019-12-02,20461,0.0
2019-12-03,14917,-0.2709544988
2019-12-04,11538,-0.2265200778
2019-12-05,11829,0.02522100884
2019-12-06,17491,0.478654155
2019-12-07,19759,0.1296666857
2019-12-09,19759,0.0
2019-12-10,22534,0.1404423301
2019-12-11,18867,-0.1627318718
2019-12-12,16794,-0.1098743838
2019-12-13,22911,0.3642372276
2019-12-14,22483,-0.01868098293
2019-12-16,24898,0.1074144909
2019-12-17,22450,-0.09832115029
2019-12-18,19871,-0.1148775056
2019-12-19,18997,-0.04398369483
2019-12-20,22488,0.1837658578
2019-12-21,18853,-0.1616417645
2019-12-23,16235,-0.1388638413
2019-12-24,20066,0.2359716662
2019-12-25,21288,0.06089903319
2019-12-26,13822,-0.3507140173
2019-12-27,15633,0.1310230068
2019-12-28,15633,0.0
2019-12-30,15633,0.0
2019-12-31,19278,0.2331606218
2020-01-03,14295,-0.2584811702
2020-01-04,14295,0.0
2020-01-06,14140,-0.01084295208
2020-01-07,16257,0.1497171146
2020-01-08,14569,-0.1038321954
2020-01-09,14746,0.01214908367
2020-01-10,11262,-0.2362674624
2020-01-11,13671,0.2139051678
2020-01-13,13671,0.0
2020-01-14,12264,-0.1029185868
2020-01-15,9081,-0.2595401174
2020-01-16,9081,0.0
2020-01-17,8828,-0.0278603678
2020-01-18,8828,0.0
2020-01-20,8828,0.0
2020-01-21,13087,0.4824422293
2020-01-22,11132,-0.1493848858
2020-01-23,12921,0.1607078692
2020-01-24,11318,-0.1240616051
2020-01-28,13721,0.2123166637
2020-01-29,13721,0.0
2020-01-30,12098,-0.1182858392
2020-01-31,12705,0.05017358241
2020-02-01,11886,-0.06446280992
2020-02-03,11886,0.0
2020-02-04,10464,-0.1196365472
2020-02-05,13145,0.2562117737
2020-02-06,10724,-0.184176493
2020-02-07,11023,0.02788138754
2020-02-08,11072,0.004445250839
2020-02-10,11072,0.0
2020-02-11,9443,-0.1471278902
2020-02-12,8809,-0.06713968019
2020-02-13,10267,0.165512544
2020-02-14,9661,-0.05902405766
2020-02-15,11153,0.1544353587
2020-02-17,11153,0.0
2020-02-18,11153,0.0
2020-02-19,13804,0.237693894
2020-02-20,13804,0.0
2020-02-21,13336,-0.03390321646
2020-02-22,11842,-0.1120275945
2020-02-24,11842,0.0
2020-02-25,9655,-0.1846816416
2020-02-26,8147,-0.1561885034
2020-02-27,5944,-0.2704062845
2020-02-28,11438,0.9242934051
2020-02-29,7440,-0.3495366323
2020-03-03,8344,0.1215053763
2020-03-04,2000,-0.7603068073
2020-03-05,6617,2.3085
2020-03-06,7187,0.08614175608
2020-03-07,2038,-0.7164324475
2020-03-09,2038,0.0
2020-03-10,8032,2.941118744
2020-03-13,9605,0.1958416335
2020-03-14,7841,-0.1836543467
2020-03-16,7841,0.0
2020-03-17,4920,-0.3725290142
2020-03-25,4000,-0.1869918699
2020-04-02,2720,-0.32
2020-04-03,2489,-0.08492647059
2020-04-10,3140,0.2615508236
2020-04-11,4857,0.5468152866
2020-04-13,4857,0.0
2020-04-14,2800,-0.4235124562
2020-04-15,2800,0.0
2020-04-17,2900,0.03571428571
2020-04-18,2900,0.0
2020-04-20,2900,0.0
2020-04-21,4294,0.4806896552
2020-04-22,3161,-0.263856544
2020-04-23,4326,0.368554255
2020-04-24,2347,-0.4574664817
2020-04-25,3740,0.5935236472
2020-04-27,3740,0.0
2020-04-28,3474,-0.07112299465
2020-04-29,2900,-0.1652274036
2020-04-30,3141,0.08310344828
2020-05-01,3300,0.05062082139
2020-05-02,6102,0.8490909091
2020-05-04,6102,0.0
2020-05-05,4755,-0.220747296
2020-05-06,3216,-0.323659306
2020-05-07,3872,0.2039800995
2020-05-08,2563,-0.3380681818
2020-05-09,4527,0.7662895045
2020-05-11,3300,-0.2710404241
2020-05-12,4115,0.246969697
2020-05-13,3830,-0.06925880923
2020-05-14,4212,0.09973890339
2020-05-15,4734,0.1239316239
2020-05-16,5603,0.183565695
2020-05-18,6559,0.1706228806
2020-05-19,6559,0.0
2020-05-20,5638,-0.1404177466
2020-05-21,4509,-0.200248315
2020-05-22,8500,0.8851186516
2020-05-23,5687,-0.3309411765
2020-05-25,5687,0.0
2020-05-26,4914,-0.1359240373
2020-05-27,5120,0.04192104192
2020-05-28,3656,-0.2859375
2020-05-29,6846,0.8725382932
2020-05-30,8157,0.1914986854
2020-06-01,4800,-0.4115483634
2020-06-04,8800,0.8333333333
2020-06-05,10000,0.1363636364
2020-06-09,10138,0.0138
2020-06-10,8000,-0.2108897218
2020-06-11,5759,-0.280125
2020-06-12,8055,0.3986803264
2020-06-15,9571,0.1882060832
2020-06-16,1863,-0.8053494933
2020-06-17,3969,1.130434783
2020-06-22,4594,0.1574703956
2020-06-23,10924,1.377884197
2020-06-24,10458,-0.0426583669
2020-06-25,10500,0.004016064257
2020-06-26,7299,-0.3048571429
2020-06-27,7575,0.0378133991
2020-06-30,7707,0.01742574257
2020-07-01,7279,-0.05553393019
2020-07-02,8797,0.2085451298
2020-07-03,6683,-0.2403091963
2020-07-04,7067,0.0574592249
2020-07-06,3656,-0.482665912
2020-07-07,6546,0.7904814004
2020-07-08,6062,-0.07393828292
2020-07-11,5000,-0.1751897064
2020-07-13,5000,0.0
2020-07-14,8768,0.7536
2020-07-15,7879,-0.1013914234
2020-07-16,7500,-0.04810255109
2020-07-17,8000,0.06666666667
2020-07-18,5724,-0.2845
2020-07-20,2200,-0.6156533892
2020-07-21,8500,2.863636364
2020-07-22,8500,0.0
2020-07-23,8500,0.0
2020-07-24,6699,-0.2118823529
2020-07-25,4249,-0.3657262278
2020-07-28,3240,-0.2374676394
2020-07-29,3904,0.2049382716
2020-08-04,5983,0.5325307377
2020-08-05,4766,-0.2034096607
2020-08-06,2426,-0.4909777591
2020-08-07,2000,-0.1755976917
2020-08-08,4000,1.0
2020-08-10,4000,0.0
2020-08-13,3321,-0.16975
2020-08-14,3321,0.0
2020-08-15,3321,0.0
2020-08-17,3321,0.0
2020-08-18,5720,0.7223727793
2020-08-19,3698,-0.3534965035
2020-08-20,4200,0.1357490535
2020-08-21,4200,0.0
2020-08-22,4200,0.0
2020-08-24,4200,0.0
2020-08-25,4200,0.0
2020-08-26,4200,0.0
2020-08-27,4200,0.0
2020-08-28,4200,0.0
2020-08-29,4200,0.0
2020-08-31,4200,0.0
2020-09-01,4200,0.0
2020-09-02,4200,0.0
2020-09-03,4200,0.0
2020-09-04,4200,0.0
2020-09-05,4200,0.0
2020-09-07,4200,0.0
2020-09-08,4200,0.0
2020-09-09,4200,0.0
2020-09-10,4200,0.0
2020-09-11,4200,0.0
2020-09-12,5698,0.3566666667
2020-09-15,8049,0.4126009126
2020-09-16,7502,-0.06795875264
2020-09-17,4196,-0.4406824847
2020-09-18,6429,0.5321734986
2020-09-19,6638,0.03250894385
2020-09-21,6286,-0.05302802049
2020-09-22,7533,0.1983773465
2020-09-23,8000,0.06199389354
2020-09-28,6000,-0.25
2020-09-29,6000,0.0
2020-09-30,6000,0.0
2020-10-05,6000,0.0
2020-10-06,14270,1.378333333
2020-10-07,9153,-0.3585844429
2020-10-08,20023,1.187588769
2020-10-09,20023,0.0
2020-10-10,18000,-0.1010338111
2020-10-12,15646,-0.1307777778
2020-10-13,13540,-0.1346030934
2020-10-14,9795,-0.2765878877
2020-10-15,7159,-0.2691168964
2020-10-16,14516,1.027657494
2020-10-17,3807,-0.7377376688
2020-10-19,13263,2.483845548
2020-10-20,14000,0.05556812184
2020-10-21,13646,-0.02528571429
2020-10-22,9775,-0.2836728712
2020-10-23,10676,0.09217391304
2020-10-24,11401,0.06790932934
2020-10-26,10193,-0.1059556179
2020-10-27,10448,0.02501716865
2020-10-28,9775,-0.06441424196
2020-10-29,8876,-0.09196930946
2020-10-30,8814,-0.006985128436
2020-10-31,7961,-0.09677785342
2020-11-02,8691,0.09169702299
2020-11-03,13056,0.5022437004
2020-11-04,11625,-0.1096047794
2020-11-05,10541,-0.09324731183
2020-11-06,10862,0.03045251874
2020-11-07,12114,0.1152642239
2020-11-09,13729,0.1333168235
2020-11-10,15844,0.1540534635
2020-11-11,12144,-0.2335268871
2020-11-12,13975,0.1507740448
2020-11-13,15115,0.08157423971
2020-11-14,15414,0.01978167383
2020-11-16,15262,-0.009861165175
2020-11-17,11091,-0.2732931464
2020-11-18,11482,0.0352538094
2020-11-19,14073,0.2256575509
2020-11-20,11702,-0.1684786471
2020-11-21,14737,0.2593573748
2020-11-23,15166,0.02911040239
2020-11-24,13224,-0.1280495846
2020-11-25,11594,-0.1232607381
2020-11-26,12124,0.04571329998
2020-11-27,11420,-0.05806664467
2020-11-28,7675,-0.3279334501
2020-11-30,13378,0.7430618893
2020-12-01,13521,0.01068919121
2020-12-02,11129,-0.1769099919
2020-12-03,8690,-0.219157157
2020-12-04,8352,-0.03889528193
2020-12-05,9273,0.1102729885
2020-12-07,10377,0.1190553219
2020-12-08,10907,0.05107449166
2020-12-09,6554,-0.3991014945
2020-12-10,10999,0.6782117791
2020-12-11,10875,-0.01127375216
2020-12-12,10890,0.001379310345
2020-12-14,12784,0.1739210285
2020-12-15,14678,0.1481539424
2020-12-16,12465,-0.1507698597
2020-12-17,12475,0.0008022462896
2020-12-18,12475,0.0
2020-12-19,12475,0.0
2020-12-21,16319,0.3081362725
2020-12-22,16894,0.03523500214
2020-12-23,15435,-0.08636202202
2020-12-24,17190,0.1137026239
2020-12-25,18397,0.07021524142
2020-12-26,20561,0.1176278741
2020-12-28,22342,0.08662030057
2020-12-29,16513,-0.2608987557
