날짜,대,중,소
2024/5/22,20289.0,19994.0,18557.0
2024/5/23,20305.0,20000.0,18813.0
2024/5/24,20426.0,19780.0,18000.0
2024/5/25,20907.0,20193.0,18947.0
2024/5/27,21000.0,20342.0,18000.0
2024/5/28,20924.0,20000.0,18078.0
2024/5/29,20814.0,20180.0,19258.0
2024/5/30,21197.0,20437.0,19337.0
2024/5/31,20876.0,20126.0,19267.0
2024/6/1,20834.0,20149.0,18750.0
2024/6/3,21868.0,21000.0,19263.0
2024/6/4,20413.0,19418.0,18000.0
2024/6/5,21000.0,20196.0,19678.0
2024/6/6,20638.0,18923.0,18000.0
2024/6/7,21075.0,20393.0,19492.0
2024/6/8,21009.0,20442.0,19004.0
2024/6/10,21889.0,20681.0,5259.0
2024/6/11,20991.0,20054.0,18042.0
2024/6/12,21089.0,20233.0,19520.0
2024/6/13,21774.0,20498.0,19403.0
2024/6/14,21371.0,20733.0,19154.0
2024/6/15,21397.0,20404.0,18411.0
2024/6/17,20379.0,20000.0,19040.0
2024/6/18,20955.0,20000.0,18388.0
2024/6/19,21549.0,20748.0,19688.0
2024/6/20,21734.0,20876.0,19531.0
2024/6/21,21806.0,20573.0,19392.0
2024/6/22,21754.0,20578.0,18175.0
2024/6/24,21500.0,21500.0,20688.0
2024/6/25,21636.0,20152.0,18163.0
2024/6/26,21500.0,20413.0,18132.0
2024/6/27,21687.0,21011.0,19815.0
2024/6/28,21842.0,21248.0,19625.0
2024/6/29,21760.0,20657.0,18708.0
2024/7/1,21242.0,20438.0,18000.0
2024/7/2,21921.0,20056.0,18000.0
2024/7/3,22000.0,21635.0,18205.0
2024/7/4,22128.0,20639.0,18000.0
2024/7/5,21978.0,21088.0,19737.0
2024/7/6,21615.0,20433.0,18000.0
2024/7/8,22020.0,21322.0,19000.0
2024/7/9,21602.0,20142.0,19163.0
2024/7/10,21986.0,21172.0,18507.0
2024/7/11,22000.0,20788.0,18980.0
2024/7/12,21905.0,20842.0,18779.0
2024/7/13,22015.0,21567.0,18491.0
2024/7/15,21915.0,20799.0,18000.0
2024/7/16,20932.0,20000.0,19017.0
2024/7/17,21719.0,20866.0,19016.0
2024/7/18,22168.0,21074.0,20500.0
2024/7/19,21631.0,20379.0,18949.0
2024/7/20,22089.0,21947.0,19275.0
2024/7/22,21885.0,20433.0,18000.0
2024/7/23,22083.0,20109.0,18417.0
2024/7/24,22500.0,21642.0,20117.0
2024/7/25,21955.0,20882.0,18040.0
2024/7/26,22388.0,21200.0,20281.0
2024/7/27,22259.0,18635.0,11746.0
2024/7/29,22500.0,21277.0,19636.0
2024/7/30,21677.0,20000.0,18354.0
2024/7/31,21981.0,21000.0,19126.0
2024/8/1,22599.0,21649.0,18411.0
2024/8/2,22599.0,21649.0,18411.0
2024/8/5,22433.0,21545.0,14572.0
2024/8/6,21378.0,20000.0,18659.0
2024/8/7,22631.0,21143.0,18159.0
2024/8/8,22500.0,21187.0,19425.0
2024/8/9,22483.0,21187.0,18846.0
2024/8/10,22349.0,21040.0,19769.0
2024/8/12,22449.0,21100.0,20847.0
2024/8/13,22316.0,20591.0,18000.0
2024/8/14,22500.0,21071.0,20856.0
2024/8/15,22500.0,21227.0,18937.0
2024/8/16,22407.0,21338.0,20500.0
2024/8/17,21876.0,20907.0,18029.0
2024/8/19,22500.0,21254.0,20842.0
2024/8/20,20980.0,19747.0,18000.0
2024/8/21,22500.0,21629.0,20405.0
2024/8/22,21986.0,20652.0,18000.0
2024/8/23,22373.0,21002.0,19655.0
2024/8/24,21849.0,20655.0,18493.0
2024/8/26,22500.0,20892.0,20147.0
2024/8/27,22326.0,20565.0,18672.0
2024/8/28,22143.0,16592.0,13283.0
2024/8/29,22571.0,21502.0,18870.0
2024/8/30,22763.0,21579.0,19887.0
2024/8/31,22196.0,17374.0,3392.0
2024/9/2,22246.0,21700.0,21175.0
2024/9/3,21284.0,19378.0,9456.0
2024/9/4,22407.0,20476.0,18500.0
2024/9/5,25016.0,23764.0,21031.0
2024/9/6,23219.0,21838.0,18500.0
2024/9/7,22693.0,21267.0,18500.0
2024/9/9,24344.0,22000.0,21198.0
2024/9/10,22813.0,20658.0,18995.0
2024/9/11,25394.0,23000.0,21442.0
2024/9/12,24892.0,23216.0,20213.0
2024/9/13,24483.0,22769.0,19904.0
2024/9/14,24024.0,22157.0,19791.0
2024/9/16,24910.0,23302.0,20699.0
2024/9/20,25380.0,21481.0,19891.0
2024/9/21,24093.0,22065.0,19748.0
2024/9/23,24058.0,23000.0,19979.0
2024/9/24,25088.0,23500.0,20359.0
2024/9/25,25638.0,22902.0,20178.0
2024/9/26,23825.0,20408.0,20000.0
2024/9/27,25321.0,22912.0,21037.0
2024/9/28,24256.0,22810.0,20000.0
2024/9/30,23000.0,23000.0,23000.0
2024/10/1,22868.0,20000.0,20000.0
2024/10/2,24938.0,23003.0,21225.0
2024/10/3,26410.0,23000.0,20394.0
2024/10/4,25335.0,23065.0,21250.0
2024/10/5,24594.0,22393.0,20000.0
2024/10/7,23000.0,23000.0,23000.0
2024/10/8,24312.0,20086.0,20000.0
2024/10/9,23960.0,23269.0,18550.0
2024/10/10,24305.0,22556.0,20500.0
2024/10/11,26456.0,23496.0,22119.0
2024/10/12,23976.0,22832.0,16442.0
2024/10/14,23567.0,22686.0,20500.0
2024/10/15,26198.0,21420.0,20000.0
2024/10/16,26022.0,24181.0,22609.0
2024/10/17,25109.0,24000.0,22919.0
2024/10/18,24511.0,24361.0,21773.0
2024/10/19,25230.0,23673.0,21283.0
2024/10/21,27663.0,24500.0,22189.0
2024/10/22,25371.0,20537.0,20000.0
2024/10/23,25754.0,24275.0,21500.0
2024/10/24,26709.0,24911.0,21500.0
2024/10/25,25396.0,24683.0,22661.0
2024/10/26,25114.0,22771.0,21500.0
2024/10/28,25000.0,24911.0,23115.0
2024/10/29,28040.0,25274.0,23395.0
2024/10/30,26631.0,23916.0,21353.0
2024/10/31,25125.0,24208.0,21500.0
2024/11/1,25538.0,24705.0,22184.0
2024/11/2,25391.0,24457.0,21500.0
2024/11/5,25417.0,21933.0,21500.0
2024/11/6,26902.0,24377.0,21500.0
2024/11/7,25500.0,24021.0,21500.0
2024/11/8,25173.0,23440.0,21500.0
2024/11/9,25239.0,23002.0,21500.0
2024/11/11,25407.0,24200.0,21500.0
2024/11/12,26132.0,24728.0,21515.0
2024/11/13,27729.0,25104.0,23937.0
2024/11/14,25373.0,25000.0,22567.0
2024/11/15,26475.0,25778.0,20808.0
2024/11/16,25177.0,24090.0,21500.0
2024/11/18,27143.0,25000.0,25000.0
2024/11/19,24993.0,24514.0,22596.0
2024/11/20,25000.0,25000.0,23750.0
2024/11/21,24701.0,22939.0,21500.0
2024/11/22,25259.0,23538.0,21500.0
2024/11/23,25329.0,24759.0,22144.0
2024/11/25,25000.0,25000.0,23291.0
2024/11/26,25073.0,23911.0,21544.0
2024/11/27,25086.0,24082.0,21500.0
2024/11/28,25116.0,23523.0,21500.0
2024/11/29,24581.0,24000.0,21500.0
2024/11/30,25349.0,23935.0,21500.0
2024/12/2,25087.0,24860.0,22192.0
2024/12/3,23474.0,20123.0,20000.0
2024/12/4,24683.0,24490.0,22098.0
2024/12/5,24500.0,24371.0,21602.0
2024/12/6,24481.0,24065.0,22553.0
2024/12/7,24440.0,22630.0,21500.0
2024/12/9,24580.0,24500.0,23074.0
2024/12/10,23860.0,20226.0,20000.0
2024/12/11,24534.0,24500.0,22610.0
2024/12/12,24801.0,24052.0,23376.0
2024/12/13,24319.0,23880.0,21973.0
2024/12/14,24682.0,24371.0,21528.0
2024/12/16,24178.0,21515.0,21500.0
2024/12/17,24516.0,22201.0,20000.0
2024/12/18,24000.0,23219.0,21500.0
2024/12/19,23879.0,23528.0,22273.0
2024/12/20,23849.0,23740.0,22310.0
2024/12/21,24246.0,22962.0,19377.0
2024/12/23,23926.0,23496.0,21695.0
2024/12/24,23565.0,20571.0,20000.0
2024/12/25,23538.0,22651.0,18596.0
2024/12/26,23359.0,22535.0,21500.0
2024/12/27,25104.0,24475.0,22515.0
2024/12/28,24029.0,23070.0,21506.0
2024/12/30,24892.0,23533.0,22653.0
2024/12/31,23254.0,20554.0,20000.0
