날짜,광어_대,광어_중,광어_소,방어_대,우럭_대,우럭_중,우럭_소,참돔_대,참돔_중,참돔_소
2023-06-03,20449.0,19890.0,18147.0,1402.0,10000.0,10000.0,10000.0,16365.0,15001.0,13024.0
2023-06-04,20449.0,19890.0,18147.0,1402.0,10000.0,10000.0,10000.0,16365.0,15001.0,13024.0
2023-06-05,24500.0,21833.0,18136.0,23849.0,10000.0,10000.0,10000.0,15678.0,14389.0,12605.0
2023-06-06,24500.0,21833.0,18136.0,23849.0,10000.0,10000.0,10000.0,15678.0,14389.0,12605.0
2023-06-07,20269.0,18971.0,18185.0,23000.0,10000.0,10000.0,10000.0,15256.0,13486.0,10602.0
2023-06-08,20531.0,19789.0,17838.0,23000.0,10969.0,10158.0,10000.0,15089.0,14641.0,12785.0
2023-06-09,20656.0,20160.0,17873.0,23000.0,12148.0,10886.0,10000.0,16325.0,15723.0,14400.0
2023-06-10,20656.0,20160.0,17873.0,23000.0,12148.0,10886.0,10000.0,16325.0,15723.0,14400.0
2023-06-11,20656.0,20160.0,17873.0,23000.0,12148.0,10886.0,10000.0,16325.0,15723.0,14400.0
2023-06-12,20261.0,18515.0,18360.0,23000.0,12148.0,10886.0,10000.0,17625.0,16489.0,14870.0
2023-06-13,21363.0,20631.0,18414.0,23000.0,10000.0,9871.0,9700.0,19000.0,18915.0,18200.0
2023-06-14,24200.0,20919.0,18680.0,23000.0,10000.0,9871.0,9700.0,18757.0,15088.0,12455.0
2023-06-15,20839.0,19604.0,17500.0,23000.0,10000.0,9871.0,9700.0,18529.0,16621.0,14246.0
2023-06-16,20851.0,19517.0,17402.0,23000.0,10000.0,9871.0,9700.0,17833.0,14967.0,12459.0
2023-06-17,20851.0,19517.0,17402.0,23000.0,10000.0,9871.0,9700.0,17833.0,14967.0,12459.0
2023-06-18,20851.0,19517.0,17402.0,23000.0,10000.0,9871.0,9700.0,17833.0,14967.0,12459.0
2023-06-19,22286.0,19473.0,17505.0,23000.0,10000.0,9871.0,9700.0,17700.0,17613.0,17600.0
2023-06-20,22826.0,19809.0,18018.0,23000.0,10000.0,9871.0,9700.0,19343.0,17467.0,14675.0
2023-06-21,22826.0,19809.0,18018.0,23000.0,10000.0,9871.0,9700.0,19343.0,17467.0,14675.0
2023-06-22,23271.0,18698.0,9046.0,5848.0,10000.0,9871.0,9700.0,18926.0,16883.0,13118.0
2023-06-23,21147.0,20359.0,17624.0,24434.0,10000.0,9871.0,9700.0,20567.0,20260.0,14306.0
2023-06-24,21147.0,20359.0,17624.0,17471.0,10000.0,9871.0,9700.0,19408.0,16985.0,12451.0
2023-06-25,21147.0,20359.0,17624.0,17471.0,10000.0,9871.0,9700.0,19408.0,16985.0,12451.0
2023-06-26,21358.0,19760.0,17510.0,20368.0,10000.0,9871.0,9700.0,17114.0,14547.0,9266.0
2023-06-27,21648.0,19503.0,17815.0,14419.0,10000.0,9871.0,9700.0,19320.0,18340.0,10277.0
2023-06-28,21526.0,19246.0,17008.0,20501.0,10000.0,9871.0,9700.0,18694.0,17144.0,12431.0
2023-06-29,22288.0,19783.0,17772.0,18727.0,10000.0,9871.0,9700.0,19427.0,16565.0,11268.0
2023-06-30,22288.0,19783.0,17772.0,18727.0,10000.0,9871.0,9700.0,19427.0,16565.0,11268.0
2023-07-01,22288.0,19783.0,17772.0,18727.0,10000.0,9871.0,9700.0,19427.0,16565.0,11268.0
2023-07-02,22288.0,19783.0,17772.0,18727.0,10000.0,9871.0,9700.0,19427.0,16565.0,11268.0
2023-07-03,19363.0,17840.0,15461.0,18261.0,10000.0,9871.0,9700.0,18370.0,16949.0,10096.0
2023-07-04,20439.0,19423.0,16469.0,19971.0,10000.0,9871.0,9700.0,18212.0,16081.0,10450.0
2023-07-05,22069.0,19218.0,17340.0,19971.0,10000.0,9871.0,9700.0,15754.0,10146.0,3568.0
2023-07-06,20953.0,19010.0,17024.0,5658.0,10000.0,9871.0,9700.0,18094.0,16660.0,11885.0
2023-07-07,20723.0,18978.0,18055.0,22095.0,10000.0,9871.0,9700.0,17283.0,15205.0,5572.0
2023-07-08,20723.0,18978.0,18055.0,2539.0,10000.0,9871.0,9700.0,18660.0,17691.0,14480.0
2023-07-09,20723.0,18978.0,18055.0,2539.0,10000.0,9871.0,9700.0,18660.0,17691.0,14480.0
2023-07-10,22018.0,18936.0,16127.0,23300.0,10000.0,9871.0,9700.0,18611.0,15671.0,13425.0
2023-07-11,20508.0,19528.0,16788.0,22333.0,10000.0,9871.0,9700.0,19458.0,16385.0,10000.0
2023-07-12,22417.0,19613.0,17165.0,22076.0,10000.0,9871.0,9700.0,17745.0,13444.0,4417.0
2023-07-13,20973.0,18607.0,12938.0,20288.0,10000.0,9871.0,9700.0,17198.0,12126.0,3777.0
2023-07-14,20702.0,19407.0,17448.0,22000.0,10000.0,9871.0,9700.0,17952.0,15071.0,12922.0
2023-07-15,20702.0,19407.0,17448.0,20376.0,10000.0,9871.0,9700.0,16479.0,14686.0,10228.0
2023-07-16,20702.0,19407.0,17448.0,20376.0,10000.0,9871.0,9700.0,16479.0,14686.0,10228.0
2023-07-17,20317.0,18347.0,15660.0,20113.0,10000.0,9871.0,9700.0,15852.0,12740.0,9195.0
2023-07-18,21178.0,19230.0,14432.0,13824.0,10000.0,9871.0,9700.0,14423.0,11899.0,9606.0
2023-07-19,22814.0,20436.0,17121.0,20238.0,10000.0,9871.0,9700.0,14570.0,11668.0,5811.0
2023-07-20,22270.0,17496.0,12696.0,9911.0,10000.0,9871.0,9700.0,12838.0,10513.0,8762.0
2023-07-21,21597.0,19948.0,16893.0,9911.0,10000.0,9871.0,9700.0,13076.0,10730.0,7354.0
2023-07-22,21597.0,19948.0,16893.0,22758.0,10000.0,9871.0,9700.0,13907.0,10097.0,6165.0
2023-07-23,21597.0,19948.0,16893.0,22758.0,10000.0,9871.0,9700.0,13907.0,10097.0,6165.0
2023-07-24,20916.0,18285.0,13694.0,11697.0,10000.0,9871.0,9700.0,13406.0,12779.0,11727.0
2023-07-25,20418.0,19474.0,17549.0,11840.0,10000.0,9871.0,9700.0,15053.0,13440.0,11333.0
2023-07-26,21619.0,19482.0,16792.0,11840.0,10000.0,9871.0,9700.0,15715.0,14017.0,12057.0
2023-07-27,21544.0,19533.0,16252.0,11840.0,10000.0,9871.0,9700.0,15964.0,12306.0,9000.0
2023-07-28,20272.0,18442.0,16693.0,11840.0,10000.0,9871.0,9700.0,20733.0,19379.0,6600.0
2023-07-29,20272.0,18442.0,16693.0,5691.0,10000.0,9871.0,9700.0,18599.0,10137.0,3944.0
2023-07-30,20272.0,18442.0,16693.0,5691.0,10000.0,9871.0,9700.0,18599.0,10137.0,3944.0
2023-07-31,20442.0,18644.0,10722.0,5691.0,10000.0,9871.0,9700.0,18319.0,16072.0,13718.0
2023-08-01,20304.0,19367.0,15022.0,2857.0,10000.0,9871.0,9700.0,17320.0,14930.0,12360.0
2023-08-02,22507.0,19543.0,13858.0,2857.0,10000.0,9871.0,9700.0,17332.0,15040.0,7465.0
2023-08-03,20649.0,18225.0,14258.0,2857.0,10000.0,9871.0,9700.0,17754.0,17137.0,14032.0
2023-08-04,22486.0,19862.0,17683.0,2857.0,10000.0,9871.0,9700.0,18528.0,17639.0,15376.0
2023-08-05,22486.0,19862.0,17683.0,2857.0,10000.0,9871.0,9700.0,18528.0,17639.0,15376.0
2023-08-06,22486.0,19862.0,17683.0,2857.0,10000.0,9871.0,9700.0,18528.0,17639.0,15376.0
2023-08-07,25923.0,19023.0,17140.0,2857.0,10000.0,9871.0,9700.0,18528.0,17639.0,15376.0
2023-08-08,21623.0,18833.0,14832.0,4500.0,10000.0,9871.0,9700.0,19300.0,17857.0,15731.0
2023-08-09,20362.0,19287.0,16855.0,4500.0,10000.0,9871.0,9700.0,18373.0,10945.0,5477.0
2023-08-10,20131.0,18772.0,16570.0,4500.0,10000.0,9871.0,9700.0,18662.0,12470.0,9892.0
2023-08-11,22194.0,18189.0,13546.0,4500.0,10000.0,9871.0,9700.0,14565.0,11543.0,7412.0
2023-08-12,22194.0,18189.0,13546.0,4500.0,10000.0,9871.0,9700.0,18479.0,14179.0,7205.0
2023-08-13,22194.0,18189.0,13546.0,4500.0,10000.0,9871.0,9700.0,18479.0,14179.0,7205.0
2023-08-14,21511.0,19390.0,16927.0,4500.0,10000.0,9871.0,9700.0,19567.0,15721.0,5071.0
2023-08-15,21511.0,19390.0,16927.0,4500.0,10000.0,9871.0,9700.0,16580.0,12576.0,9785.0
2023-08-16,20636.0,19806.0,17289.0,4500.0,10000.0,9871.0,9700.0,18191.0,12948.0,9575.0
2023-08-17,20000.0,18411.0,16947.0,4500.0,10000.0,9871.0,9700.0,17661.0,14013.0,11000.0
2023-08-18,20737.0,19348.0,17030.0,4500.0,10000.0,9871.0,9700.0,15557.0,8364.0,3069.0
2023-08-19,20737.0,19348.0,17030.0,4500.0,10000.0,9871.0,9700.0,20167.0,19334.0,18221.0
2023-08-20,20737.0,19348.0,17030.0,4500.0,10000.0,9871.0,9700.0,20167.0,19334.0,18221.0
2023-08-21,21741.0,18606.0,16958.0,4500.0,10000.0,9871.0,9700.0,17901.0,15515.0,13382.0
2023-08-22,20118.0,17785.0,12540.0,928.0,10000.0,9871.0,9700.0,19586.0,16760.0,13221.0
2023-08-23,21395.0,19728.0,17225.0,25748.0,10000.0,9871.0,9700.0,14456.0,9497.0,5061.0
2023-08-24,21244.0,19212.0,17050.0,21780.0,10000.0,9871.0,9700.0,12375.0,8479.0,5471.0
2023-08-25,21323.0,19888.0,17515.0,17017.0,10000.0,9871.0,9700.0,11577.0,6792.0,4099.0
2023-08-26,21323.0,19888.0,17515.0,16125.0,10000.0,9871.0,9700.0,20324.0,16939.0,14998.0
2023-08-27,21323.0,19888.0,17515.0,16125.0,10000.0,9871.0,9700.0,20324.0,16939.0,14998.0
2023-08-28,20972.0,18977.0,16202.0,2789.0,10000.0,9871.0,9700.0,19010.0,17349.0,12370.0
2023-08-29,21203.0,19387.0,17718.0,17410.0,10000.0,9871.0,9700.0,14726.0,11966.0,9727.0
2023-08-30,20832.0,20030.0,17148.0,15778.0,10000.0,9871.0,9700.0,9889.0,5248.0,3997.0
2023-08-31,23067.0,19437.0,17012.0,17771.0,10000.0,9871.0,9700.0,14777.0,13909.0,8980.0
2023-09-01,20687.0,19305.0,17584.0,17771.0,10000.0,9871.0,9700.0,12914.0,10956.0,7300.0
2023-09-02,20687.0,19305.0,17584.0,17771.0,10000.0,9871.0,9700.0,15536.0,13280.0,11109.0
2023-09-03,20687.0,19305.0,17584.0,17771.0,10000.0,9871.0,9700.0,15536.0,13280.0,11109.0
2023-09-04,20775.0,20514.0,18295.0,17771.0,10000.0,9871.0,9700.0,17983.0,15160.0,11043.0
2023-09-05,20845.0,18484.0,16787.0,17771.0,10000.0,9871.0,9700.0,17511.0,14160.0,10533.0
2023-09-06,21537.0,19920.0,17801.0,17771.0,10000.0,9871.0,9700.0,15917.0,12103.0,7513.0
2023-09-07,20659.0,18175.0,16668.0,17771.0,10000.0,9871.0,9700.0,16439.0,9752.0,4911.0
2023-09-08,21190.0,18897.0,17106.0,17771.0,10000.0,9871.0,9700.0,15904.0,11914.0,6524.0
2023-09-09,21190.0,18897.0,17106.0,17771.0,10000.0,9871.0,9700.0,17222.0,15353.0,13871.0
2023-09-10,21190.0,18897.0,17106.0,17771.0,10000.0,9871.0,9700.0,17222.0,15353.0,13871.0
2023-09-11,20423.0,19569.0,17318.0,17771.0,10000.0,9871.0,9700.0,15294.0,10310.0,4643.0
2023-09-12,22075.0,20449.0,17725.0,17771.0,10000.0,9871.0,9700.0,15294.0,10310.0,4643.0
2023-09-13,23373.0,20043.0,17687.0,17771.0,10000.0,9871.0,9700.0,14485.0,8904.0,3438.0
2023-09-14,26403.0,21355.0,17301.0,17771.0,10000.0,9871.0,9700.0,18785.0,10870.0,4578.0
2023-09-15,21964.0,18981.0,14924.0,17771.0,10000.0,9871.0,9700.0,16669.0,10924.0,5162.0
2023-09-16,21964.0,18981.0,14924.0,17771.0,10000.0,9871.0,9700.0,16918.0,11842.0,8839.0
2023-09-17,21964.0,18981.0,14924.0,17771.0,10000.0,9871.0,9700.0,16918.0,11842.0,8839.0
2023-09-18,21396.0,18500.0,17203.0,17771.0,10000.0,9871.0,9700.0,11460.0,9324.0,5348.0
2023-09-19,22321.0,20218.0,16880.0,19056.0,10000.0,9871.0,9700.0,18197.0,13492.0,8340.0
2023-09-20,22336.0,21380.0,19182.0,19056.0,10000.0,9871.0,9700.0,18120.0,14062.0,6618.0
2023-09-21,22400.0,19618.0,17170.0,14900.0,10000.0,9871.0,9700.0,18252.0,14270.0,7488.0
2023-09-22,22565.0,19855.0,17072.0,18784.0,10000.0,9871.0,9700.0,17664.0,12982.0,5057.0
2023-09-23,22565.0,19855.0,17072.0,12543.0,12200.0,12067.0,12000.0,17077.0,14559.0,11822.0
2023-09-24,22565.0,19855.0,17072.0,12543.0,12200.0,12067.0,12000.0,17077.0,14559.0,11822.0
2023-09-25,20958.0,19978.0,18135.0,12543.0,9133.0,7851.0,7600.0,16026.0,11841.0,6947.0
2023-09-26,24687.0,20972.0,18080.0,12543.0,9133.0,7851.0,7600.0,17039.0,12052.0,4787.0
2023-09-27,22055.0,19077.0,14930.0,6750.0,9133.0,7851.0,7600.0,16258.0,15065.0,12209.0
2023-09-28,22055.0,19077.0,14930.0,6750.0,9133.0,7851.0,7600.0,16258.0,15065.0,12209.0
2023-09-29,22055.0,19077.0,14930.0,6750.0,9133.0,7851.0,7600.0,16258.0,15065.0,12209.0
2023-09-30,22055.0,19077.0,14930.0,6750.0,9133.0,7851.0,7600.0,16258.0,15065.0,12209.0
2023-10-01,22055.0,19077.0,14930.0,6750.0,9133.0,7851.0,7600.0,16258.0,15065.0,12209.0
2023-10-02,22055.0,19077.0,14930.0,6750.0,9133.0,7851.0,7600.0,17282.0,15451.0,10459.0
2023-10-03,22055.0,19077.0,14930.0,6750.0,9133.0,7851.0,7600.0,17282.0,15451.0,10459.0
2023-10-04,22635.0,20065.0,13972.0,6750.0,9133.0,7851.0,7600.0,17282.0,15451.0,10459.0
2023-10-05,22309.0,19948.0,17628.0,6750.0,9133.0,7851.0,7600.0,16957.0,11871.0,8322.0
2023-10-06,23811.0,21504.0,17354.0,6750.0,9133.0,7851.0,7600.0,16227.0,9759.0,3395.0
2023-10-07,23811.0,21504.0,17354.0,6750.0,9133.0,7851.0,7600.0,15067.0,13728.0,11826.0
2023-10-08,23811.0,21504.0,17354.0,6750.0,9133.0,7851.0,7600.0,15067.0,13728.0,11826.0
2023-10-09,23811.0,21504.0,17354.0,6750.0,9133.0,7851.0,7600.0,15432.0,12346.0,9124.0
2023-10-10,23468.0,20326.0,18703.0,5553.0,9133.0,7851.0,7600.0,17121.0,11034.0,6171.0
2023-10-11,21847.0,19923.0,17941.0,5553.0,9133.0,7851.0,7600.0,16264.0,13041.0,8688.0
2023-10-12,23268.0,19536.0,17443.0,2362.0,9133.0,7851.0,7600.0,14460.0,10510.0,5951.0
2023-10-13,21666.0,19854.0,18053.0,4875.0,9133.0,7851.0,7600.0,13416.0,10638.0,5409.0
2023-10-14,21666.0,19854.0,18053.0,4386.0,9133.0,7851.0,7600.0,14999.0,10515.0,7581.0
2023-10-15,21666.0,19854.0,18053.0,4386.0,9133.0,7851.0,7600.0,14999.0,10515.0,7581.0
2023-10-16,23227.0,21290.0,19671.0,13656.0,9133.0,7851.0,7600.0,13267.0,10517.0,6638.0
2023-10-17,23796.0,23413.0,17316.0,14827.0,9133.0,7851.0,7600.0,15296.0,11223.0,7477.0
2023-10-18,23775.0,20180.0,18004.0,14827.0,9133.0,7851.0,7600.0,16086.0,10131.0,4424.0
2023-10-19,23962.0,20750.0,20121.0,14827.0,9133.0,7851.0,7600.0,16556.0,15625.0,13059.0
2023-10-20,24139.0,21998.0,18799.0,17623.0,9133.0,7851.0,7600.0,16369.0,10953.0,4734.0
2023-10-21,24139.0,21998.0,18799.0,17078.0,9133.0,7851.0,7600.0,14590.0,11910.0,9140.0
2023-10-22,24139.0,21998.0,18799.0,17078.0,9133.0,7851.0,7600.0,14590.0,11910.0,9140.0
2023-10-23,27713.0,22415.0,19059.0,15817.0,9133.0,7851.0,7600.0,16438.0,12605.0,8259.0
2023-10-24,23590.0,15629.0,3001.0,17029.0,9133.0,7851.0,7600.0,17368.0,13864.0,6923.0
2023-10-25,23243.0,20073.0,18331.0,16241.0,9133.0,7851.0,7600.0,16240.0,13176.0,10590.0
2023-10-26,24410.0,22054.0,20006.0,15634.0,9133.0,7851.0,7600.0,15210.0,12322.0,10166.0
2023-10-27,24428.0,21335.0,19285.0,14086.0,9000.0,9000.0,8357.0,17225.0,15623.0,12639.0
2023-10-28,24428.0,21335.0,19285.0,10034.0,9000.0,9000.0,8357.0,16386.0,13868.0,8558.0
2023-10-29,24428.0,21335.0,19285.0,10034.0,9000.0,9000.0,8357.0,16386.0,13868.0,8558.0
2023-10-30,24400.0,21599.0,18032.0,16001.0,9000.0,9000.0,8357.0,18133.0,15417.0,13829.0
2023-10-31,23400.0,21895.0,21152.0,13717.0,9000.0,9000.0,8357.0,18492.0,14424.0,13100.0
2023-11-01,23657.0,20000.0,18033.0,11869.0,9000.0,9000.0,8357.0,18020.0,16097.0,11489.0
2023-11-02,24187.0,21914.0,20008.0,11321.0,9000.0,9000.0,8357.0,17640.0,15349.0,13197.0
2023-11-03,24345.0,21025.0,18000.0,8822.0,9000.0,9000.0,8357.0,17777.0,16576.0,14402.0
2023-11-04,24345.0,21025.0,18000.0,8822.0,9000.0,9000.0,8357.0,17777.0,16576.0,14402.0
2023-11-05,24345.0,21025.0,18000.0,8822.0,9000.0,9000.0,8357.0,17777.0,16576.0,14402.0
2023-11-06,24364.0,22133.0,18266.0,12334.0,9000.0,9000.0,8357.0,16853.0,15190.0,14228.0
2023-11-07,24109.0,22125.0,21313.0,11476.0,9000.0,9000.0,8357.0,21232.0,18752.0,12075.0
2023-11-08,22018.0,20022.0,18111.0,12868.0,9000.0,9000.0,8357.0,19000.0,17333.0,14917.0
2023-11-09,24120.0,21899.0,19690.0,13742.0,9000.0,9000.0,8357.0,20394.0,18614.0,16660.0
2023-11-10,23188.0,21012.0,20315.0,11568.0,9000.0,9000.0,8357.0,20459.0,16309.0,5774.0
2023-11-11,23188.0,21012.0,20315.0,9879.0,12886.0,12000.0,11000.0,19422.0,17114.0,15683.0
2023-11-12,23188.0,21012.0,20315.0,9879.0,12886.0,12000.0,11000.0,19422.0,17114.0,15683.0
2023-11-13,25902.0,21387.0,18920.0,10944.0,13152.0,10431.0,9000.0,18981.0,16714.0,15352.0
2023-11-14,24000.0,21742.0,19457.0,10855.0,13152.0,10431.0,9000.0,19006.0,15385.0,12756.0
2023-11-15,22899.0,20362.0,18808.0,9022.0,13152.0,10431.0,9000.0,18141.0,15197.0,12543.0
2023-11-16,23385.0,20028.0,16171.0,11187.0,13152.0,10431.0,9000.0,17272.0,15149.0,8707.0
2023-11-17,24257.0,21323.0,19826.0,11590.0,13152.0,10431.0,9000.0,16669.0,13594.0,10795.0
2023-11-18,24257.0,21323.0,19826.0,10262.0,13152.0,10431.0,9000.0,16429.0,14618.0,12088.0
2023-11-19,24257.0,21323.0,19826.0,10262.0,13152.0,10431.0,9000.0,16429.0,14618.0,12088.0
2023-11-20,23079.0,21065.0,17957.0,15655.0,13152.0,10431.0,9000.0,16862.0,15396.0,13825.0
2023-11-21,23658.0,19103.0,18000.0,19153.0,13152.0,10431.0,9000.0,16691.0,13829.0,11178.0
2023-11-22,23070.0,20194.0,18052.0,23205.0,13152.0,10431.0,9000.0,16667.0,12609.0,9723.0
2023-11-23,24316.0,22326.0,18597.0,22080.0,13152.0,10431.0,9000.0,17921.0,14503.0,12751.0
2023-11-24,23872.0,21649.0,18913.0,21016.0,13152.0,10431.0,9000.0,16332.0,14359.0,13583.0
2023-11-25,23872.0,21649.0,18913.0,25328.0,13152.0,10431.0,9000.0,18108.0,17287.0,16164.0
2023-11-26,23872.0,21649.0,18913.0,25328.0,13152.0,10431.0,9000.0,18108.0,17287.0,16164.0
2023-11-27,24014.0,21437.0,18320.0,21000.0,13152.0,10431.0,9000.0,18841.0,16675.0,14520.0
2023-11-28,24102.0,22847.0,19818.0,18818.0,13152.0,10431.0,9000.0,17375.0,13862.0,11848.0
2023-11-29,23907.0,20162.0,17945.0,17402.0,13152.0,10431.0,9000.0,19241.0,14316.0,9805.0
2023-11-30,23393.0,20911.0,19272.0,17309.0,13152.0,10431.0,9000.0,17010.0,14289.0,11597.0
2023-12-01,23933.0,21607.0,18444.0,15961.0,13152.0,10431.0,9000.0,15473.0,10887.0,8015.0
2023-12-02,23933.0,21607.0,18444.0,18609.0,13152.0,10431.0,9000.0,15660.0,13824.0,11128.0
2023-12-03,23933.0,21607.0,18444.0,18609.0,13152.0,10431.0,9000.0,15660.0,13824.0,11128.0
2023-12-04,22917.0,20023.0,18000.0,25419.0,13152.0,10431.0,9000.0,15451.0,13123.0,10998.0
2023-12-05,23706.0,22431.0,19250.0,21953.0,13152.0,10431.0,9000.0,16957.0,16133.0,10535.0
2023-12-06,23458.0,20148.0,18764.0,17987.0,13152.0,10431.0,9000.0,15841.0,14263.0,9140.0
2023-12-07,23511.0,20633.0,18635.0,19035.0,13152.0,10431.0,9000.0,16199.0,15011.0,13029.0
2023-12-08,23781.0,21657.0,17648.0,22581.0,13152.0,10431.0,9000.0,17865.0,14336.0,10708.0
2023-12-09,23781.0,21657.0,17648.0,18456.0,13152.0,10431.0,9000.0,15023.0,9277.0,6136.0
2023-12-10,23781.0,21657.0,17648.0,18456.0,13152.0,10431.0,9000.0,15023.0,9277.0,6136.0
2023-12-11,22417.0,20500.0,18000.0,16435.0,13152.0,10431.0,9000.0,15023.0,9277.0,6136.0
2023-12-12,23784.0,21268.0,18471.0,17766.0,13152.0,10431.0,9000.0,18556.0,16350.0,15700.0
2023-12-13,21945.0,20082.0,18267.0,17978.0,13152.0,10431.0,9000.0,18565.0,16416.0,15083.0
2023-12-14,24726.0,21824.0,17893.0,19026.0,13152.0,10431.0,9000.0,17000.0,16848.0,16125.0
2023-12-15,22586.0,20500.0,19524.0,15902.0,13152.0,10431.0,9000.0,17000.0,16848.0,16125.0
2023-12-16,22586.0,20500.0,19524.0,20816.0,13152.0,10431.0,9000.0,20142.0,18301.0,17000.0
2023-12-17,22586.0,20500.0,19524.0,20816.0,13152.0,10431.0,9000.0,20142.0,18301.0,17000.0
2023-12-18,21724.0,19130.0,15414.0,28001.0,13152.0,10431.0,9000.0,18245.0,16487.0,13164.0
2023-12-19,22920.0,19715.0,15586.0,19514.0,13152.0,10431.0,9000.0,15699.0,11105.0,10000.0
2023-12-20,22459.0,20524.0,19429.0,26620.0,13152.0,10431.0,9000.0,15699.0,11105.0,10000.0
2023-12-21,22834.0,21104.0,19840.0,25979.0,13152.0,10431.0,9000.0,20144.0,17120.0,10790.0
2023-12-22,23364.0,20898.0,19283.0,23041.0,13152.0,10431.0,9000.0,17367.0,16547.0,13045.0
2023-12-23,23364.0,20898.0,19283.0,26783.0,13152.0,10431.0,9000.0,17300.0,13145.0,10549.0
2023-12-24,23364.0,20898.0,19283.0,26783.0,13152.0,10431.0,9000.0,17300.0,13145.0,10549.0
2023-12-25,23364.0,20898.0,19283.0,25887.0,13152.0,10431.0,9000.0,19084.0,15700.0,13160.0
2023-12-26,23143.0,20647.0,19503.0,25824.0,13152.0,10431.0,9000.0,20136.0,18152.0,15485.0
2023-12-27,22426.0,19941.0,17727.0,19711.0,13152.0,10431.0,9000.0,17449.0,13868.0,7317.0
2023-12-28,23027.0,21057.0,19433.0,25840.0,13152.0,10431.0,9000.0,16188.0,14063.0,10108.0
2023-12-29,23764.0,21276.0,18508.0,24029.0,13152.0,10431.0,9000.0,21038.0,13815.0,5522.0
2023-12-30,23764.0,21276.0,18508.0,26690.0,13152.0,10431.0,9000.0,17578.0,14129.0,11374.0
2023-12-31,23764.0,21276.0,18508.0,26690.0,13152.0,10431.0,9000.0,17578.0,14129.0,11374.0
2024-01-01,23764.0,21276.0,18508.0,26690.0,13152.0,10431.0,9000.0,17578.0,14129.0,11374.0
2024-01-02,23764.0,21276.0,18508.0,26690.0,13152.0,10431.0,9000.0,17578.0,14129.0,11374.0
2024-01-03,23418.0,20293.0,16509.0,29607.0,13152.0,10431.0,9000.0,21886.0,18196.0,13946.0
2024-01-04,21356.0,19944.0,17532.0,28648.0,13152.0,10431.0,9000.0,18762.0,14862.0,8594.0
2024-01-05,21616.0,19588.0,12814.0,21960.0,13152.0,10431.0,9000.0,18003.0,14744.0,8633.0
2024-01-06,21616.0,19588.0,12814.0,27622.0,13152.0,10431.0,9000.0,18831.0,15429.0,11323.0
2024-01-07,21616.0,19588.0,12814.0,27622.0,13152.0,10431.0,9000.0,18831.0,15429.0,11323.0
2024-01-08,22434.0,20391.0,15462.0,22425.0,13152.0,10431.0,9000.0,17808.0,16135.0,12893.0
2024-01-09,21956.0,13711.0,10943.0,21874.0,13152.0,10431.0,9000.0,17104.0,14382.0,11611.0
2024-01-10,22678.0,20333.0,19833.0,18773.0,13152.0,10431.0,9000.0,17104.0,14382.0,11611.0
2024-01-11,21563.0,20178.0,15505.0,19278.0,13152.0,10431.0,9000.0,18593.0,16154.0,14431.0
2024-01-12,21845.0,20540.0,19197.0,23871.0,13152.0,10431.0,9000.0,18412.0,13949.0,11235.0
2024-01-13,21845.0,20540.0,19197.0,23871.0,13152.0,10431.0,9000.0,18412.0,13949.0,11235.0
2024-01-14,21845.0,20540.0,19197.0,23871.0,13152.0,10431.0,9000.0,18412.0,13949.0,11235.0
2024-01-15,21845.0,20540.0,19197.0,23871.0,13152.0,10431.0,9000.0,18412.0,13949.0,11235.0
2024-01-16,21845.0,20540.0,19197.0,23871.0,13152.0,10431.0,9000.0,18412.0,13949.0,11235.0
2024-01-17,22193.0,20148.0,17881.0,18273.0,13152.0,10431.0,9000.0,16981.0,12681.0,5866.0
2024-01-18,21461.0,20465.0,20000.0,14471.0,13152.0,10431.0,9000.0,17307.0,8259.0,3593.0
2024-01-19,21282.0,20464.0,18305.0,14656.0,13152.0,10431.0,9000.0,17143.0,14288.0,4893.0
2024-01-20,21282.0,20464.0,18305.0,12857.0,13152.0,10431.0,9000.0,17143.0,14288.0,4893.0
2024-01-21,21282.0,20464.0,18305.0,12857.0,13152.0,10431.0,9000.0,17143.0,14288.0,4893.0
2024-01-22,23000.0,21433.0,19616.0,22472.0,13152.0,10431.0,9000.0,19440.0,17334.0,13743.0
2024-01-23,21018.0,20009.0,18553.0,21517.0,13152.0,10431.0,9000.0,18061.0,16476.0,14200.0
2024-01-24,21141.0,19563.0,15615.0,16584.0,13152.0,10431.0,9000.0,18744.0,16155.0,12000.0
2024-01-25,21824.0,20282.0,16779.0,18941.0,13152.0,10431.0,9000.0,17667.0,16744.0,14473.0
2024-01-26,20943.0,20088.0,16809.0,17548.0,13152.0,10431.0,9000.0,18618.0,18473.0,16212.0
2024-01-27,20943.0,20088.0,16809.0,23727.0,13152.0,10431.0,9000.0,18800.0,18485.0,16483.0
2024-01-28,20943.0,20088.0,16809.0,23727.0,13152.0,10431.0,9000.0,18800.0,18485.0,16483.0
2024-01-29,20415.0,19403.0,17500.0,20452.0,13152.0,10431.0,9000.0,20267.0,16457.0,12000.0
2024-01-30,20871.0,19980.0,18500.0,18473.0,13152.0,10431.0,9000.0,17781.0,17280.0,16403.0
2024-01-31,21427.0,20374.0,19761.0,21067.0,13152.0,10431.0,9000.0,18145.0,13781.0,11955.0
2024-02-01,20416.0,19757.0,18149.0,16824.0,13152.0,10431.0,9000.0,18572.0,18081.0,16670.0
