날짜,참돔_대,참돔_중,참돔_소,d참돔_대,d참돔_중,d참돔_소
2021-10-13,14888,12711,12002,-0.08533513547,-0.06974531616,0.2624382034
2021-10-14,16800,15738,14254,0.1284255776,0.2381401935,0.1876353941
2021-10-16,16537,14805,12375,-0.0156547619,-0.05928326344,-0.1318226463
2021-10-18,18184,16228,14449,0.09959484792,0.09611617697,0.1675959596
2021-10-19,17603,15498,10371,-0.03195116586,-0.04498397831,-0.2822340646
2021-10-20,15555,14064,10604,-0.116343805,-0.09252806814,0.02246649311
2021-10-21,17115,14844,10739,0.100289296,0.05546075085,0.01273104489
2021-10-22,15248,12927,8173,-0.1090855974,-0.1291430881,-0.2389421734
2021-10-23,17719,16683,14729,0.1620540399,0.2905546531,0.802153432
2021-10-25,17195,14710,10981,-0.02957277499,-0.1182641012,-0.2544639826
2021-10-26,17826,16047,10987,0.03669671416,0.09089055065,0.0005463983244
2021-10-29,19001,17601,12872,0.06591495568,0.09684053094,0.1715663967
2021-10-30,17131,15574,14288,-0.09841587285,-0.1151639111,0.110006215
2021-11-01,17469,16145,12881,0.01973031347,0.03666367022,-0.09847424412
2021-11-02,17234,15832,13775,-0.0134524014,-0.01938680706,0.06940454934
2021-11-03,16982,15985,14882,-0.01462225833,0.009663971703,0.08036297641
2021-11-04,16871,13647,9711,-0.006536332587,-0.1462621207,-0.3474667383
2021-11-05,18082,15017,10471,0.07177997748,0.1003883637,0.07826176501
2021-11-06,18790,16353,12018,0.03915496073,0.08896583872,0.147741381
2021-11-08,19055,16286,11921,0.01410324641,-0.004097107564,-0.008071226494
2021-11-09,17665,12978,8275,-0.07294673314,-0.2031192435,-0.3058468249
2021-11-10,17286,17067,17000,-0.02145485423,0.3150716597,1.054380665
2021-11-11,17581,16081,12326,0.01706583362,-0.05777230913,-0.2749411765
2021-11-12,18000,17555,16783,0.0238325465,0.09166096636,0.3615933798
2021-11-13,18000,17555,16783,0.0,0.0,0.0
2021-11-15,19142,17961,17491,0.06344444444,0.02312731416,0.0421855449
2021-11-16,18173,16572,10872,-0.05062166963,-0.07733422415,-0.3784231891
2021-11-17,16705,14980,11989,-0.0807791779,-0.09606565291,0.102740986
2021-11-18,19819,16000,12063,0.1864112541,0.06809078772,0.006172324631
2021-11-19,18916,16203,13363,-0.04556233917,0.0126875,0.1077675537
2021-11-20,18916,16203,13363,0.0,0.0,0.0
2021-11-22,17709,16861,14544,-0.06380841616,0.04060976362,0.08837835815
2021-11-23,16520,14534,8205,-0.06714100175,-0.1380107941,-0.435849835
2021-11-24,18349,15665,12060,0.1107142857,0.07781753131,0.4698354662
2021-11-25,17324,16189,13986,-0.05586135484,0.03345036706,0.1597014925
2021-11-26,17324,16189,13986,0.0,0.0,0.0
2021-11-27,16500,15860,13726,-0.04756407296,-0.02032244116,-0.01859001859
2021-11-29,16500,15860,13726,0.0,0.0,0.0
2021-11-30,16500,15860,13726,0.0,0.0,0.0
2021-12-01,16500,15860,13726,0.0,0.0,0.0
2021-12-02,16500,15860,13726,0.0,0.0,0.0
2021-12-03,16500,15860,13726,0.0,0.0,0.0
2021-12-04,16500,15860,13726,0.0,0.0,0.0
2021-12-06,16500,15860,13726,0.0,0.0,0.0
2021-12-09,15261,13160,10145,-0.07509090909,-0.1702395965,-0.2608917383
2021-12-10,16860,15260,13651,0.1047768822,0.1595744681,0.3455889601
2021-12-11,16608,15639,13345,-0.01494661922,0.024836173,-0.02241594022
2021-12-13,16608,15639,13345,0.0,0.0,0.0
2021-12-14,16915,15498,13694,0.01848506744,-0.009015921734,0.0261521169
2021-12-15,16915,15498,13694,0.0,0.0,0.0
2021-12-16,17717,15249,10483,0.04741353828,-0.01606658924,-0.234482255
2021-12-17,16357,13444,9443,-0.07676243156,-0.1183684176,-0.09920824192
2021-12-18,17479,17208,17000,0.06859448554,0.2799761976,0.8002753362
2021-12-20,17901,16397,13824,0.02414325762,-0.04712924221,-0.1868235294
2021-12-21,17739,15430,10000,-0.009049773756,-0.0589742026,-0.2766203704
2021-12-22,17215,16623,15875,-0.02953943289,0.0773169151,0.5875
2021-12-23,18144,16798,10194,0.05396456579,0.01052758227,-0.3578582677
2021-12-24,18675,17101,12676,0.02926587302,0.01803786165,0.2434765548
2021-12-25,18675,17101,12676,0.0,0.0,0.0
2021-12-27,18856,17943,15383,0.00969210174,0.04923688673,0.2135531713
2021-12-28,16412,12748,8609,-0.129613916,-0.2895279496,-0.4403562374
2021-12-29,16640,12081,9895,0.01389227395,-0.05232193285,0.1493785573
2021-12-30,16577,15874,14415,-0.003786057692,0.3139640758,0.4567963618
2021-12-31,17097,15375,9757,0.03136876395,-0.03143505103,-0.3231356226
2022-01-03,19732,17232,10000,0.154120606,0.1207804878,0.02490519627
2022-01-04,16072,12072,9794,-0.1854855058,-0.2994428969,-0.0206
2022-01-05,15000,12366,7145,-0.06669985067,0.02435387674,-0.2704717174
2022-01-06,12053,9990,7163,-0.1964666667,-0.192139738,0.002519244227
2022-01-07,17090,16156,15436,0.4179042562,0.6172172172,1.154963004
2022-01-08,17090,16156,15436,0.0,0.0,0.0
2022-01-10,18000,14921,4733,0.05324751317,-0.07644218866,-0.6933791138
2022-01-11,16602,13096,8467,-0.07766666667,-0.1223108371,0.7889287978
2022-01-12,17625,16351,13675,0.06161908204,0.2485491753,0.6150938939
2022-01-13,18311,16553,12313,0.03892198582,0.01235398447,-0.09959780622
2022-01-14,17794,15441,8112,-0.02823439463,-0.06717815502,-0.3411841144
2022-01-15,16826,15079,9655,-0.05440035967,-0.02344407746,0.1902120316
2022-01-17,16787,15021,10022,-0.002317841436,-0.003846408913,0.03801139306
2022-01-18,17166,15910,12692,0.0225769941,0.05918380933,0.2664138894
2022-01-19,15910,12208,10000,-0.07316789002,-0.2326838466,-0.2121021116
2022-01-20,15910,12208,10000,0.0,0.0,0.0
2022-01-21,16657,15794,13102,0.04695160277,0.2937418087,0.3102
2022-01-22,17654,16150,15158,0.05985471574,0.02254020514,0.1569226072
2022-01-24,16308,14704,11139,-0.07624334428,-0.08953560372,-0.2651405199
2022-01-25,15507,11585,8212,-0.04911699779,-0.2121191513,-0.2627704462
2022-01-26,15507,11696,6132,0.0,0.009581355201,-0.2532878714
2022-01-27,14986,13327,10777,-0.03359773006,0.1394493844,0.7575016308
2022-01-28,16333,14230,10000,0.08988389163,0.06775718466,-0.07209798645
2022-01-29,18077,12914,10339,0.1067776893,-0.09248067463,0.0339
2022-02-04,22191,18101,9212,0.2275820103,0.4016571163,-0.1090047393
2022-02-05,23189,17811,10302,0.04497318733,-0.0160212143,0.1183239253
2022-02-07,20344,16902,7942,-0.1226874811,-0.05103587671,-0.2290817317
2022-02-08,17908,14068,8899,-0.119740464,-0.1676724648,0.120498615
2022-02-09,18480,15343,11749,0.03194103194,0.09063121979,0.3202607034
2022-02-10,16657,12724,9309,-0.09864718615,-0.1706967347,-0.2076772491
2022-02-11,16334,13931,10787,-0.01939124692,0.09486010688,0.1587710817
2022-02-12,17992,14569,11029,0.101506061,0.04579714306,0.02243441179
2022-02-14,17048,11613,6112,-0.05246776345,-0.2028965612,-0.4458246441
2022-02-15,16707,13041,6303,-0.02000234632,0.122965642,0.03125
2022-02-16,16798,15152,9619,0.005446818699,0.1618740894,0.5260986832
2022-02-17,16510,12560,8407,-0.0171448982,-0.1710665259,-0.1260006238
2022-02-18,17205,13745,8358,0.04209569958,0.09434713376,-0.00582847627
2022-02-19,19484,17934,13750,0.1324614938,0.3047653692,0.645130414
2022-02-21,19869,16786,9721,0.01975980292,-0.06401249024,-0.2930181818
2022-02-22,16781,15512,13231,-0.1554179878,-0.07589658048,0.3610739636
2022-02-23,18056,15466,11018,0.07597878553,-0.002965446106,-0.1672587106
2022-02-24,16467,15054,10918,-0.08800398759,-0.02663907927,-0.009076057361
2022-02-25,16765,14729,11012,0.01809679966,-0.02158894646,0.008609635464
2022-02-26,14967,12012,8075,-0.1072472413,-0.1844660194,-0.2667090447
2022-02-28,17152,12498,8683,0.1459878399,0.04045954046,0.07529411765
2022-03-01,23460,15229,10649,0.3677705224,0.2185149624,0.2264194403
2022-03-02,19841,17455,13175,-0.1542625746,0.1461684943,0.2372053714
2022-03-03,17396,15650,11638,-0.1232296759,-0.1034087654,-0.1166603416
2022-03-04,16860,13978,9289,-0.03081168085,-0.1068370607,-0.2018388039
2022-03-05,16144,11776,7188,-0.04246737841,-0.1575332666,-0.226181505
2022-03-07,14986,11623,7363,-0.07172943508,-0.01299252717,0.02434613244
2022-03-08,14043,11809,7406,-0.06292539704,0.01600275316,0.005840010865
2022-03-09,14043,11809,7406,0.0,0.0,0.0
2022-03-10,14043,11809,7406,0.0,0.0,0.0
2022-03-11,17857,15423,14014,0.2715943887,0.3060377678,0.8922495274
2022-03-12,17857,15423,14014,0.0,0.0,0.0
2022-03-14,18909,13463,4839,0.0589124713,-0.1270829281,-0.6547024404
2022-03-15,16220,12715,7932,-0.1422074145,-0.05555968209,0.6391816491
2022-03-16,14767,10719,6604,-0.08958076449,-0.1569799449,-0.1674230963
2022-03-17,15777,12457,8831,0.06839574727,0.1621419909,0.3372198667
2022-03-18,15049,11710,6784,-0.04614311973,-0.05996628402,-0.2317970785
2022-03-19,16030,13976,9686,0.06518705562,0.1935098207,0.4277712264
2022-03-21,14595,12059,8494,-0.08951965066,-0.1371637092,-0.1230642164
2022-03-22,15028,13097,11418,0.02966769442,0.08607678912,0.3442429951
2022-03-23,16609,16135,15238,0.1052036199,0.2319615179,0.3345594675
2022-03-24,17572,16728,15311,0.05798061292,0.03675240161,0.004790654942
2022-03-25,16133,14756,12249,-0.0818916458,-0.1178861789,-0.1999869375
2022-03-26,15796,12761,9777,-0.02088886134,-0.135199241,-0.2018123928
2022-03-28,15800,14478,11440,0.0002532286655,0.1345505838,0.1700930756
2022-03-29,16809,15664,11134,0.06386075949,0.0819173919,-0.02674825175
2022-03-30,18000,17644,16472,0.07085489916,0.1264044944,0.4794323693
2022-03-31,17041,15093,10240,-0.05327777778,-0.1445817275,-0.3783389995
2022-04-01,17200,15782,10750,0.009330438355,0.04565030146,0.0498046875
2022-04-02,17297,15723,10000,0.005639534884,-0.003738436193,-0.06976744186
2022-04-04,16885,16073,14215,-0.02381915939,0.02226038288,0.4215
2022-04-05,16582,15644,8215,-0.01794492153,-0.02669072357,-0.4220893422
2022-04-06,17004,15793,12220,0.02544928235,0.009524418307,0.4875228241
2022-04-07,16349,14439,10559,-0.03852034815,-0.08573418603,-0.1359247136
2022-04-08,16177,15196,13909,-0.01052052113,0.05242745342,0.3172648925
2022-04-09,16181,15052,11338,0.000247264635,-0.009476177942,-0.1848443454
2022-04-11,15376,14555,10271,-0.04974970645,-0.03301886792,-0.09410830834
2022-04-12,15626,12579,8331,0.0162591051,-0.1357609069,-0.1888813163
2022-04-13,16877,15228,9949,0.08005887623,0.210589077,0.19421438
2022-04-14,17784,14308,10000,0.05374177875,-0.06041502495,0.005126143331
2022-04-15,16846,16004,14439,-0.05274403959,0.1185350853,0.4439
2022-04-16,16766,15296,12057,-0.004748901816,-0.04423894026,-0.1649698733
2022-04-18,16380,14533,9127,-0.02302278421,-0.04988232218,-0.243012358
2022-04-19,15955,14079,11723,-0.02594627595,-0.03123924861,0.2844308097
2022-04-20,15418,10649,5651,-0.03365716076,-0.2436252575,-0.5179561546
2022-04-21,17304,12543,4268,0.1223245557,0.1778570758,-0.2447354451
2022-04-22,16500,12388,2538,-0.04646324549,-0.01235749023,-0.4053420806
2022-04-23,17255,14899,10000,0.04575757576,0.2026961576,2.940110323
2022-04-25,17478,13970,9873,0.01292379021,-0.06235317807,-0.0127
2022-04-26,17500,16320,14413,0.001258725255,0.1682176092,0.4598399676
2022-04-27,17500,16320,14413,0.0,0.0,0.0
2022-04-28,17000,16484,11471,-0.02857142857,0.01004901961,-0.2041212794
2022-04-29,17053,11689,10000,0.003117647059,-0.2908881339,-0.1282364223
2022-04-30,16852,14875,9570,-0.01178678238,0.272563949,-0.043
2022-05-02,17125,16052,14736,0.01619985758,0.07912605042,0.5398119122
2022-05-03,17125,16052,14736,0.0,0.0,0.0
2022-05-04,17023,16447,15265,-0.00595620438,0.02460752554,0.03589847991
2022-06-01,16000,15930,11147,-0.06009516536,-0.03143430413,-0.2697674419
2022-06-02,17000,16576,16023,0.0625,0.04055241682,0.4374271104
2022-06-03,11297,10000,10000,-0.3354705882,-0.3967181467,-0.3758971478
2022-06-04,16463,13195,10000,0.4572895459,0.3195,0.0
2022-06-08,18300,17481,16093,0.111583551,0.3248200076,0.6093
2022-06-09,17350,14198,9595,-0.05191256831,-0.1878039014,-0.4037780401
2022-06-11,20559,18093,10697,0.1849567723,0.2743344133,0.1148514851
2022-06-13,19046,13146,7244,-0.07359307359,-0.2734206599,-0.3228007853
2022-06-14,20410,13756,7689,0.07161608737,0.04640194736,0.06143014909
2022-06-15,20655,20500,18452,0.01200391965,0.4902587962,1.399791911
2022-06-16,19694,14678,10000,-0.04652626483,-0.284,-0.4580533276
2022-06-17,20500,19188,6143,0.04092617041,0.3072625698,-0.3857
2022-06-18,20500,19188,6143,0.0,0.0,0.0
2022-06-20,20500,20033,14051,0.0,0.04403794038,1.2873189
2022-06-21,20026,17680,10000,-0.02312195122,-0.1174561973,-0.2883068821
2022-06-22,20026,17680,10000,0.0,0.0,0.0
2022-06-23,20026,17680,10000,0.0,0.0,0.0
2022-06-24,19033,16778,10000,-0.0495855388,-0.05101809955,0.0
2022-06-25,18855,18630,18077,-0.009352177796,0.1103826439,0.8077
2022-06-27,18161,14741,9788,-0.03680721294,-0.208749329,-0.4585384743
2022-06-28,19459,15146,12000,0.07147183525,0.02747439115,0.2259910094
2022-06-29,20240,17358,15000,0.04013566987,0.1460451604,0.25
2022-06-30,19074,16271,8396,-0.05760869565,-0.06262242194,-0.4402666667
2022-07-01,18063,15826,10102,-0.05300408934,-0.02734927171,0.2031919962
2022-07-02,18063,15826,10102,0.0,0.0,0.0
2022-07-04,18063,15826,10102,0.0,0.0,0.0
2022-07-05,16672,13307,8634,-0.07700824891,-0.159168457,-0.1453177589
2022-07-06,15595,11929,7845,-0.06459932821,-0.1035545202,-0.09138290479
2022-07-07,17273,15510,12875,0.1075985893,0.3001928074,0.6411727215
2022-07-08,16216,13926,12249,-0.06119377062,-0.1021276596,-0.04862135922
2022-07-09,16216,13926,12249,0.0,0.0,0.0
2022-07-11,17099,13648,10110,0.0544523927,-0.01996265977,-0.1746265001
2022-07-12,16329,11523,8337,-0.04503187321,-0.1557004689,-0.1753709199
2022-07-13,16028,14326,8626,-0.01843346194,0.2432526252,0.03466474751
2022-07-14,17038,13946,8859,0.06301472423,-0.02652519894,0.027011361
2022-07-15,14985,11284,6592,-0.1204953633,-0.1908791051,-0.2558979569
2022-07-16,17544,14278,7141,0.1707707708,0.2653314428,0.08328276699
2022-07-18,15213,12266,8704,-0.1328659371,-0.1409160947,0.218876908
2022-07-19,15075,11549,8824,-0.009071189115,-0.05845426382,0.01378676471
2022-07-20,17582,11618,6867,0.1663018242,0.00597454325,-0.221781505
2022-07-21,17664,14831,11408,0.004663860767,0.2765536237,0.6612785787
2022-07-22,18430,16904,13865,0.04336503623,0.139774796,0.2153751753
2022-07-23,17795,16034,13763,-0.03445469343,-0.05146710838,-0.007356653444
2022-07-25,17816,14779,8802,0.001180106772,-0.07827117376,-0.3604592022
2022-07-26,17360,14482,10045,-0.02559497081,-0.02009608228,0.141217905
2022-07-27,17004,7444,3407,-0.02050691244,-0.4859825991,-0.6608262817
2022-07-28,18723,14898,9625,0.1010938603,1.001343364,1.825066041
2022-07-29,17997,16020,13311,-0.03877583721,0.07531212243,0.382961039
2022-07-30,17997,16020,13311,0.0,0.0,0.0
2022-08-01,19793,5644,3952,0.09979441018,-0.647690387,-0.703102697
2022-08-02,18700,16531,13844,-0.05522154297,1.928951099,2.503036437
2022-08-03,20211,12985,2749,0.08080213904,-0.2145060795,-0.8014302225
2022-08-04,21407,20191,18250,0.0591756964,0.5549480169,5.638777737
2022-08-05,22200,21682,11383,0.03704395758,0.07384478233,-0.3762739726
2022-08-06,21054,17206,11863,-0.05162162162,-0.2064385204,0.04216814548
2022-08-08,21054,17206,11863,0.0,0.0,0.0
2022-08-09,22239,17290,10292,0.05628384155,0.004882017901,-0.1324285594
2022-08-10,20744,13021,7955,-0.06722424569,-0.2469057259,-0.2270695686
2022-08-11,20744,13021,7955,0.0,0.0,0.0
2022-08-12,15967,11621,7775,-0.2302834555,-0.1075186238,-0.02262727844
2022-08-13,21610,17629,12479,0.3534164214,0.5169950951,0.6050160772
2022-08-15,21356,18356,11401,-0.01175381768,0.04123886777,-0.08638512701
2022-08-16,17754,14682,10458,-0.1686645439,-0.2001525387,-0.0827120428
2022-08-17,18344,16613,14212,0.03323194773,0.1315215911,0.3589596481
2022-08-18,16713,13932,8924,-0.0889119058,-0.1613796424,-0.3720799325
2022-08-19,14019,11721,7245,-0.1611918866,-0.1586993971,-0.1881443299
2022-08-20,19385,16473,10000,0.3827662458,0.4054261582,0.3802622498
2022-08-22,18952,16018,12109,-0.0223368584,-0.0276209555,0.2109
2022-08-23,18701,15976,10921,-0.0132439848,-0.002622050194,-0.09810884466
2022-08-24,18701,15976,10921,0.0,0.0,0.0
2022-08-25,17935,15245,12994,-0.04096037645,-0.0457561342,0.1898177823
2022-08-26,17935,15245,12994,0.0,0.0,0.0
2022-08-27,18269,17358,16081,0.01862280457,0.1386028206,0.2375711867
2022-08-29,19967,17184,9694,0.09294433193,-0.01002419634,-0.3971767925
2022-08-30,17377,12299,7334,-0.1297140281,-0.2842760708,-0.2434495564
2022-08-31,18597,17356,14748,0.07020774587,0.41117164,1.010908099
2022-09-01,21167,18038,10889,0.1381943324,0.03929476838,-0.2616625983
2022-09-02,19159,17983,16763,-0.0948646478,-0.003049118528,0.5394434751
2022-09-03,18386,17236,12976,-0.04034657341,-0.0415392315,-0.2259142158
2022-09-05,18254,14139,9966,-0.007179375612,-0.1796820608,-0.2319667078
2022-09-06,18254,14139,9966,0.0,0.0,0.0
2022-09-07,17927,16080,13355,-0.01791388189,0.1372798642,0.340056191
2022-09-08,19032,18091,12814,0.06163886875,0.1250621891,-0.04050917259
2022-09-09,22674,20895,14216,0.1913619168,0.154994196,0.1094115811
2022-09-13,22674,20895,14216,0.0,0.0,0.0
2022-09-14,22674,20895,14216,0.0,0.0,0.0
2022-09-15,19924,13336,8634,-0.1212842904,-0.3617611869,-0.3926561621
2022-09-16,15129,7229,5672,-0.2406645252,-0.4579334133,-0.3430623118
2022-09-17,22717,18622,14067,0.5015533082,1.57601328,1.480077574
2022-09-19,20841,16798,9593,-0.08258132676,-0.09794866287,-0.3180493353
2022-09-20,20841,16798,9593,0.0,0.0,0.0
2022-09-21,21609,20353,18882,0.03685043904,0.2116323372,0.9683102262
2022-09-22,22511,20589,19658,0.04174186681,0.01159534221,0.04109734138
2022-09-23,22606,17345,9564,0.004220159033,-0.1575598621,-0.5134805168
2022-09-24,22007,18689,12697,-0.02649739007,0.07748630729,0.3275826014
2022-09-26,22754,20600,14230,0.03394374517,0.102252662,0.120737182
2022-09-27,23372,21639,19599,0.02716005977,0.0504368932,0.3773014758
2022-09-28,21543,17197,14588,-0.07825603286,-0.2052775082,-0.25567631
2022-09-29,21543,17197,14588,0.0,0.0,0.0
2022-09-30,19692,17864,16050,-0.08592118089,0.03878583474,0.1002193584
2022-10-01,19692,17864,16050,0.0,0.0,0.0
2022-10-03,21452,18049,10574,0.08937639651,0.01035602329,-0.3411838006
2022-10-04,21452,18049,10574,0.0,0.0,0.0
2022-10-05,18307,14862,10163,-0.146606377,-0.1765748795,-0.03886892378
2022-10-06,18307,14862,10163,0.0,0.0,0.0
2022-10-07,14960,13052,8968,-0.1828262413,-0.1217871081,-0.1175833907
2022-10-08,20027,17707,13854,0.3387032086,0.3566503218,0.5448260482
2022-10-10,20148,17101,9630,0.006041843511,-0.03422375332,-0.3048938935
2022-10-12,20833,16980,10949,0.03399841175,-0.007075609613,0.1369678089
2022-10-13,17147,15235,11348,-0.1769308309,-0.1027679623,0.03644168417
2022-10-14,18741,12811,8070,0.09296086779,-0.1591073187,-0.2888614734
2022-10-15,20408,16365,8579,0.08894936236,0.277417844,0.06307311029
2022-10-17,20696,14864,8003,0.0141121129,-0.09172013443,-0.06714069239
2022-10-18,21303,17955,11185,0.029329339,0.207952099,0.3976008997
2022-10-19,19854,17656,10829,-0.06801858893,-0.01665274297,-0.03182834153
2022-10-20,18364,15071,9047,-0.0750478493,-0.1464091527,-0.1645581309
2022-10-21,18684,14713,6285,0.01742539752,-0.02375422998,-0.3052945728
2022-10-22,19975,16710,10740,0.0690965532,0.1357303065,0.7088305489
2022-10-24,20199,15911,8716,0.01121401752,-0.04781567923,-0.1884543762
2022-10-25,20408,17329,10857,0.01034704688,0.08912073408,0.2456402019
2022-10-26,20408,17329,10857,0.0,0.0,0.0
2022-10-27,21980,21561,21068,0.07702861623,0.2442148999,0.9404992171
2022-10-28,18374,16087,10507,-0.1640582348,-0.2538843282,-0.5012815645
2022-10-29,18374,16087,10507,0.0,0.0,0.0
2022-10-31,20568,17036,9430,0.1194078589,0.05899173245,-0.1025030932
2022-11-01,20568,17036,9430,0.0,0.0,0.0
2022-11-02,20856,17635,16175,0.01400233372,0.03516083588,0.7152704136
2022-11-03,20856,17635,16175,0.0,0.0,0.0
2022-11-05,20000,18502,15955,-0.04104334484,0.04916359512,-0.01360123648
2022-11-07,19395,17642,11805,-0.03025,-0.04648146146,-0.2601065497
2022-11-08,21650,19286,18454,0.1162670791,0.09318671352,0.563235917
2022-11-09,21650,19286,18454,0.0,0.0,0.0
2022-11-10,21229,18151,15844,-0.01944572748,-0.05885097999,-0.1414327517
2022-11-11,20665,18466,18000,-0.02656743134,0.01735441573,0.1360767483
2022-11-12,19391,18180,12421,-0.06165013308,-0.01548792375,-0.3099444444
2022-11-14,21590,20376,18898,0.1134031252,0.1207920792,0.5214555994
2022-11-15,19345,15308,10013,-0.1039833256,-0.248723989,-0.470155572
2022-11-16,18004,15823,11936,-0.06932023779,0.03364253985,0.1920503346
2022-11-17,18004,15823,11936,0.0,0.0,0.0
2022-11-18,18703,12777,2316,0.03882470562,-0.1925045819,-0.8059651475
2022-11-19,18703,12777,2316,0.0,0.0,0.0
2022-11-21,21111,15277,2077,0.1287493985,0.1956640839,-0.1031951641
2022-11-22,19884,17230,13444,-0.05812135853,0.1278392355,5.472797304
2022-11-23,20500,19211,18000,0.03097968216,0.1149738828,0.3388872359
2022-11-24,20408,18223,16990,-0.004487804878,-0.05142886888,-0.05611111111
2022-11-25,20583,17843,16963,0.008575068601,-0.02085276848,-0.0015891701
2022-11-26,20114,17622,16456,-0.0227857941,-0.01238580956,-0.02988858103
2022-11-28,20114,17622,16456,0.0,0.0,0.0
2022-11-29,17699,15336,8583,-0.1200656259,-0.1297242084,-0.4784273213
2022-11-30,17699,15336,8583,0.0,0.0,0.0
2022-12-01,17614,13558,10194,-0.004802531216,-0.1159363589,0.1876966096
2022-12-02,20347,17156,17000,0.1551606677,0.2653783744,0.6676476359
2022-12-03,20347,17156,17000,0.0,0.0,0.0
2022-12-05,22000,21825,20417,0.08124047771,0.2721496852,0.201
2022-12-06,20852,18852,17581,-0.05218181818,-0.1362199313,-0.1389038546
2022-12-07,19197,16703,15973,-0.07936888548,-0.1139932103,-0.09146237415
2022-12-08,19197,16703,15973,0.0,0.0,0.0
2022-12-09,18178,17292,14604,-0.05308121061,0.03526312638,-0.08570713078
2022-12-10,18178,17292,14604,0.0,0.0,0.0
2022-12-12,20413,16841,13327,0.1229508197,-0.02608142494,-0.08744179677
2022-12-13,20695,17861,15580,0.01381472591,0.06056647467,0.1690553013
2022-12-14,20005,16987,13260,-0.03334138681,-0.04893343038,-0.1489088575
2022-12-15,19498,16300,11453,-0.02534366408,-0.04044269147,-0.1362745098
2022-12-16,21560,18093,14278,0.1057544364,0.11,0.2466602637
2022-12-17,20632,16445,10580,-0.04304267161,-0.09108494998,-0.2589998599
2022-12-19,19999,17905,15755,-0.03068049632,0.08878078443,0.4891304348
2022-12-20,19673,16786,12840,-0.01630081504,-0.06249650935,-0.1850206284
2022-12-21,19680,18555,18000,0.0003558176181,0.1053854402,0.4018691589
2022-12-22,19439,18074,18000,-0.01224593496,-0.02592293182,0.0
2022-12-23,21333,19350,18092,0.09743299552,0.07059864999,0.005111111111
2022-12-24,19926,18298,13130,-0.06595415553,-0.05436692506,-0.2742648685
2022-12-26,17147,11993,5160,-0.1394660243,-0.3445731774,-0.6070068545
2022-12-27,17147,11993,5160,0.0,0.0,0.0
2022-12-28,18142,17988,17530,0.05802764332,0.499874927,2.397286822
2022-12-29,16348,13622,8314,-0.09888656157,-0.2427173671,-0.5257273246
2022-12-30,18356,15507,9913,0.1228284805,0.1383790926,0.1923261968
2022-12-31,19154,13688,9338,0.04347352364,-0.1173018637,-0.05800464037
2023-01-03,17509,13370,6158,-0.08588284431,-0.02323202805,-0.3405440137
2023-01-04,16938,7948,3072,-0.03261179965,-0.4055347794,-0.5011367327
2023-01-05,20128,17005,9559,0.1883339237,1.139531958,2.111653646
2023-01-06,17457,13265,8213,-0.1327007154,-0.2199353131,-0.1408097081
2023-01-07,17457,13265,8213,0.0,0.0,0.0
2023-01-10,18376,17838,16697,0.05264363865,0.3447418017,1.032996469
2023-01-11,19593,17638,14017,0.06622768829,-0.01121201928,-0.1605078757
2023-01-12,19593,17638,14017,0.0,0.0,0.0
2023-01-13,21377,18066,15864,0.09105292707,0.02426578977,0.1317685667
2023-01-14,20439,16492,12000,-0.0438789353,-0.08712498616,-0.243570348
2023-01-16,20198,18106,16441,-0.01179118352,0.09786563182,0.3700833333
2023-01-17,19696,16656,12112,-0.02485394594,-0.08008395007,-0.2633051518
2023-01-18,18541,15026,11858,-0.0586413485,-0.09786263208,-0.02097093791
2023-01-19,19013,17879,13374,0.02545709509,0.1898708905,0.1278461798
2023-01-20,20460,19076,17255,0.07610582233,0.06695005313,0.2901899207
2023-01-21,20014,18706,15649,-0.02179863148,-0.01939609981,-0.09307447117
2023-01-25,18493,15440,11371,-0.07599680224,-0.1745963862,-0.2733721005
2023-01-26,18493,15440,11371,0.0,0.0,0.0
2023-01-27,15927,8847,6036,-0.1387552047,-0.427007772,-0.469175974
2023-01-28,15927,8847,6036,0.0,0.0,0.0
2023-01-30,17491,15089,9572,0.09819802851,0.7055499039,0.5858184228
2023-01-31,17760,15090,11109,0.01537933795,6.627344423e-05,0.1605725031
2023-02-01,18434,15894,11636,0.03795045045,0.05328031809,0.04743901341
2023-02-02,18126,16028,12813,-0.01670825648,0.00843085441,0.1011515985
2023-02-03,18790,17992,17543,0.03663246166,0.1225355628,0.3691563256
2023-02-04,17886,16438,12287,-0.04811069718,-0.08637172076,-0.2996066807
2023-02-06,20204,17553,13810,0.1295985687,0.06783063633,0.1239521445
2023-02-07,18439,17201,12411,-0.08735893882,-0.0200535521,-0.1013034033
2023-02-08,18000,17320,16059,-0.02380823255,0.00691820243,0.2939328015
2023-02-09,18074,17643,16080,0.004111111111,0.01864896074,0.001307677938
2023-02-10,18074,17643,16080,0.0,0.0,0.0
2023-02-11,18177,17436,16330,0.005698793848,-0.01173269852,0.01554726368
2023-02-13,18387,17500,15872,0.01155306156,0.003670566644,-0.02804654011
2023-02-14,19613,17238,15299,0.06667754392,-0.01497142857,-0.03610131048
2023-02-15,18152,17821,16567,-0.07449140876,0.03382062884,0.08288123407
2023-02-16,19000,18910,18500,0.04671661525,0.06110768195,0.1166777328
2023-02-17,18991,18242,15131,-0.0004736842105,-0.03532522475,-0.1821081081
2023-02-18,18991,18242,15131,0.0,0.0,0.0
2023-02-20,20802,19076,18007,0.09536096045,0.0457186712,0.1900733593
