지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22107,2025-01-01 02:00,8.6,9,12.8,1027.3,67,7.9,17.4,2.7,2,1.5,7.1,319
22107,2025-01-01 03:00,8.6,355,11.5,1027.7,65,7.8,17.3,2.4,1.6,1.1,7.1,332
22107,2025-01-01 04:00,8,356,11.3,1027.8,64,7.8,17.2,2.2,1.3,.9,6.4,323
22107,2025-01-01 05:00,7.9,348,10.2,1027.9,64,7.7,16.8,1.9,1.2,.8,4.3,328
22107,2025-01-01 06:00,7.1,357,9,1027.9,65,7.9,16.6,1.6,1,.7,6.4,344
22107,2025-01-01 07:00,6.4,359,9.5,1028.3,63,7.9,16.5,1.8,1.1,.8,7.1,333
22107,2025-01-01 08:00,6.6,353,9.5,1028.4,60,7.9,16.5,1.5,1,.7,6.4,338
22107,2025-01-01 09:00,7.4,8,9.7,1028.3,63,8.2,16.5,1.7,1,.7,6.4,324
22107,2025-01-01 10:00,6.6,359,10.2,1028.5,60,8.2,16.5,1.2,.9,.7,7.1,303
22107,2025-01-01 11:00,5.4,355,8.7,1029,60,8.4,16.6,1.5,.8,.6,7.1,299
22107,2025-01-01 12:00,5.8,1,8.5,1028.3,59,8.5,17.2,1.2,.8,.5,7.1,306
22107,2025-01-01 13:00,6.2,345,8.8,1027.7,59,8.7,17.2,1.2,.8,.6,7.1,309
22107,2025-01-01 14:00,6.1,353,8.2,1027.3,58,8.8,17.3,1.4,.8,.6,6.4,321
22107,2025-01-01 15:00,5.5,337,8.2,1027,58,9,17.3,1.4,.9,.6,4.9,350
22107,2025-01-01 16:00,6.4,354,8.8,1026.8,57,9.2,17.5,1.3,.9,.6,3.4,332
22107,2025-01-01 17:00,5.6,8,8.2,1026.5,57,9.1,17.4,1.2,.8,.6,3.2,23
22107,2025-01-01 18:00,6.1,2,8.2,1026.8,57,9.3,17.1,1.1,.7,.5,3.6,358
22107,2025-01-01 19:00,5.9,6,8.4,1027,56,9,17.1,1.3,.7,.5,3,5
22107,2025-01-01 20:00,5.9,11,7.7,1027.4,58,9.2,17.2,1,.7,.5,3,30
22107,2025-01-01 21:00,5.6,3,7.6,1027.9,58,9.7,17.2,1,.7,.5,3.2,324
22107,2025-01-01 22:00,5.9,345,8,1028.2,57,9.8,17.1,1,.6,.5,3.4,17
22107,2025-01-01 23:00,5.5,6,7.5,1028.1,58,9.9,17.1,.9,.6,.4,5.8,300
22107,2025-01-02 00:00,5.6,355,8.2,1028,57,10,17.1,1.1,.6,.4,3.6,317
22107,2025-01-02 01:00,5.1,355,7.7,1028,58,9.5,17.2,.9,.6,.4,3.6,334
22107,2025-01-02 02:00,6,350,7.9,1027.6,61,9.5,17.3,1,.7,.5,3.2,4
22107,2025-01-02 03:00,6.6,360,8.9,1028,63,9.7,17.3,1.1,.7,.5,3.4,6
22107,2025-01-02 04:00,6.8,358,9.3,1028,61,9.5,17.2,1.1,.6,.4,3.6,294
22107,2025-01-02 05:00,7.4,345,10.4,1027.7,61,9.5,17.2,.9,.6,.4,3.2,45
22107,2025-01-02 06:00,6.8,351,9,1028.1,58,9.9,17.2,.9,.6,.4,3.4,47
22107,2025-01-02 07:00,6.2,1,8.7,1028.2,55,10.1,17.1,1,.5,.4,2.9,26
22107,2025-01-02 08:00,6.7,9,9.1,1028.4,55,9.8,16.7,1,.6,.4,2.9,17
22107,2025-01-02 09:00,4.8,23,7.1,1028.6,54,10,16.5,.9,.6,.4,3.4,357
22107,2025-01-02 10:00,5.5,6,7.7,1029,53,10.1,16.5,.8,.6,.4,3,352
22107,2025-01-02 11:00,6.2,4,8.5,1028.7,54,10.4,16.6,.8,.5,.3,3.8,301
22107,2025-01-02 12:00,6.2,357,8.9,1028.4,57,10.3,16.8,1,.5,.4,3.8,319
22107,2025-01-02 13:00,4.3,12,7.4,1027.6,58,10.3,16.9,.9,.5,.4,4,317
22107,2025-01-02 14:00,5.9,355,8.1,1027,57,10.3,17.1,.8,.5,.4,4,316
22107,2025-01-02 15:00,5.5,348,8.2,1026.9,59,10.3,17.1,1,.6,.4,3.8,320
22107,2025-01-02 16:00,7.2,4,9.8,1027.4,65,10.2,17,1.1,.7,.5,3.8,14
22107,2025-01-02 17:00,7.9,360,9.9,1027.8,65,9.8,17.1,1.3,.9,.6,3.8,359
22107,2025-01-02 18:00,8.8,358,11.7,1028,67,9.6,17.1,1.1,.7,.5,3.6,347
22107,2025-01-02 19:00,8.3,354,12.3,1028.4,63,9.5,17.1,1.3,.8,.6,3.6,17
22107,2025-01-02 20:00,8.6,1,10.8,1028.7,57,9.2,17.2,1.5,1,.7,4,339
22107,2025-01-02 21:00,8.8,1,11.6,1029,56,8.9,17.2,1.8,1,.7,4,0
22107,2025-01-02 22:00,8.9,357,11.6,1029.3,60,8.7,17.2,1.8,1.1,.8,4.3,357
22107,2025-01-02 23:00,9,355,12.2,1029.2,61,8.4,17.2,2.1,1.2,.9,4.6,6
22107,2025-01-03 00:00,8.1,360,10.5,1029.1,64,8.8,17.2,1.6,1.1,.8,4.9,336
22107,2025-01-03 01:00,9,354,11.9,1028.7,62,8.6,17.1,2.2,1.3,.9,4.9,338
22107,2025-01-03 02:00,9.5,355,12.1,1028.9,62,8.6,17.1,2,1.3,.9,5.3,348
22107,2025-01-03 03:00,9.5,354,12.8,1029.1,63,8.5,17.1,2.3,1.5,1.1,5.3,352
22107,2025-01-03 04:00,10.7,358,13.9,1028.8,62,7.8,17.2,2.3,1.5,1.1,4.9,348
22107,2025-01-03 05:00,11.7,358,14.8,1028.5,62,7.7,17.2,2.4,1.5,1.1,4.9,341
22107,2025-01-03 06:00,11.3,357,14.9,1028.9,59,7.5,17.2,2.2,1.2,.9,4.9,348
22107,2025-01-03 07:00,10.6,357,14.3,1029.4,59,7.6,17.1,2.1,1.4,1,4.9,345
22107,2025-01-03 08:00,10.8,352,14.1,1029.8,56,7.6,16.7,2.2,1.4,1,4.9,347
22107,2025-01-03 09:00,11,7,15.6,1030.2,64,7.8,16.4,2.5,1.7,1.2,4.9,3
22107,2025-01-03 10:00,10.3,356,14.4,1031.2,61,7.6,16.3,2.9,1.9,1.3,5.3,8
22107,2025-01-03 11:00,9.5,351,12.8,1031.5,57,7,16.3,2.6,1.6,1.1,5.3,335
22107,2025-01-03 12:00,8.8,348,12.7,1031.3,55,6.7,16.3,2.6,1.3,.9,5.3,309
22107,2025-01-03 13:00,8.6,342,12.3,1031,55,6.7,16.6,2.7,1.4,1,5.8,309
22107,2025-01-03 14:00,8.7,354,11.9,1030.4,57,6.7,16.9,2.3,1.3,1,6.4,311
22107,2025-01-03 15:00,8.5,348,12.4,1030.5,56,6.6,17.1,2.4,1.4,1,6.4,313
22107,2025-01-03 16:00,8.7,350,12.8,1030.3,58,6.8,17.1,2.3,1.6,1.1,5.8,329
22107,2025-01-03 17:00,8.4,1,11.4,1030.7,59,6.6,17,2.4,1.5,1.1,5.8,346
22107,2025-01-03 18:00,8.6,354,12.4,1031,60,6.7,17,2.3,1.4,1,4.9,1
22107,2025-01-03 19:00,9,347,12.2,1031.4,59,6.8,17.1,2,1.3,.9,5.3,333
22107,2025-01-03 20:00,8.1,357,12.5,1031.9,60,6.7,17.1,2.1,1.3,1,5.3,333
22107,2025-01-03 21:00,7.5,357,10.1,1032.1,55,6.9,17.1,2.3,1.2,.8,5.8,335
22107,2025-01-03 22:00,7.4,360,10.5,1032,58,6.8,17,1.9,1.1,.8,4.6,340
22107,2025-01-03 23:00,6.8,8,9.2,1032.2,54,6.5,17,1.8,1.1,.8,5.8,321
22107,2025-01-04 00:00,6.7,358,9.4,1031.6,57,6.9,17,1.5,1,.7,5.3,298
22107,2025-01-04 01:00,6.8,347,9.9,1031.6,56,7,17,1.6,1,.7,6.4,309
22107,2025-01-04 02:00,7.2,4,10.7,1031.1,57,7.1,17.1,1.5,1,.7,4.6,302
22107,2025-01-04 03:00,6.3,359,9.2,1031.4,56,7.5,17.2,1.5,.9,.7,4.9,316
22107,2025-01-04 04:00,6.5,349,10.6,1031.4,56,7.8,17.2,1.5,1.1,.8,5.8,343
22107,2025-01-04 05:00,7.5,340,10.4,1031,57,8,17.1,1.8,1.1,.8,5.3,331
22107,2025-01-04 06:00,7.5,347,10.6,1030.8,55,7.9,17.1,1.5,1,.7,4.6,335
22107,2025-01-04 07:00,6.6,360,10,1030.9,57,7.6,17.1,1.7,1,.7,4.6,320
22107,2025-01-04 08:00,7,358,10,1031.4,55,7.3,16.9,1.5,1,.7,4.9,335
22107,2025-01-04 09:00,5.3,355,8.6,1031.9,52,7.2,16.6,1.7,1,.7,4.3,331
22107,2025-01-04 10:00,5,2,7,1032.4,56,7.4,16.4,1.3,1,.7,4.9,324
22107,2025-01-04 11:00,4.9,353,8.8,1032.6,55,7.5,16.3,1.3,.9,.6,5.3,328
22107,2025-01-04 12:00,5.3,341,8.1,1032.5,53,7.5,16.4,1.2,.8,.6,5.3,297
22107,2025-01-04 13:00,4.1,334,6.6,1032.2,54,7.5,16.8,1.1,.8,.5,5.8,320
22107,2025-01-04 14:00,3.4,318,6.7,1031.6,53,7.6,17,1.4,.8,.6,5.8,316
22107,2025-01-04 15:00,3.5,355,6.1,1031.4,54,7.5,17.1,1.2,.8,.5,5.8,315
22107,2025-01-04 16:00,3.8,340,6.6,1031.3,54,7.5,17.1,1.5,.9,.7,6.4,324
22107,2025-01-04 17:00,4.5,360,6.7,1031.2,53,7.5,17.1,1.7,.9,.6,4.9,23
22107,2025-01-04 18:00,4.1,358,6,1031.9,56,7.7,17.1,1.3,.8,.6,5.8,7
22107,2025-01-04 19:00,2.9,5,5.4,1031.5,54,7.8,17.2,1.3,.8,.6,4.9,343
22107,2025-01-04 20:00,3.5,24,6.8,1031.1,54,7.9,17.1,1.2,.6,.4,5.3,326
22107,2025-01-04 21:00,2.1,351,4.2,1031.3,53,7.8,17.1,.9,.6,.4,5.3,321
22107,2025-01-04 22:00,2,350,4.2,1030.9,52,7.9,17,.9,.5,.4,5.8,317
22107,2025-01-04 23:00,2.7,339,5.1,1030.5,54,8,17,.8,.5,.4,5.8,318
22107,2025-01-05 00:00,2.5,317,5.5,1030.4,55,8.2,17,.8,.5,.3,5.8,318
22107,2025-01-05 01:00,.8,246,2,1029.8,52,8.3,17,.7,.5,.3,5.3,306
22107,2025-01-05 02:00,.8,217,2.3,1028.9,53,8.5,17.1,.8,.5,.3,5.3,304
22107,2025-01-05 03:00,2.1,196,3.8,1028.6,54,8.8,17.1,.8,.5,.4,5.8,334
22107,2025-01-05 04:00,4,186,6.2,1028.8,58,9.4,17.1,.7,.5,.3,5.3,336
22107,2025-01-05 05:00,4.1,215,6,1028,57,9.9,17.1,.8,.5,.4,4.6,6
22107,2025-01-05 06:00,4.2,226,6.8,1028.1,60,10.5,17.1,.8,.5,.3,4.9,334
22107,2025-01-05 07:00,5.7,242,8.5,1028.6,56,10.8,17,.8,.5,.3,4.6,345
22107,2025-01-05 08:00,6.6,251,9.4,1028.2,60,11,17,.9,.5,.4,2.9,218
22107,2025-01-05 09:00,6.2,247,9,1028.2,58,11,16.9,.9,.6,.4,3.4,244
22107,2025-01-05 10:00,4.9,231,6.4,1028,53,11.1,16.8,1.3,.7,.5,3.6,242
22107,2025-01-05 11:00,5,216,7,1027.4,51,11.2,16.8,1,.6,.5,3.8,269
22107,2025-01-05 12:00,4.8,226,6.6,1026.7,59,11.3,16.8,1,.6,.4,4,283
22107,2025-01-05 13:00,6.6,267,9.4,1025.4,67,11.2,16.8,1,.7,.5,3.6,243
22107,2025-01-05 14:00,5.9,290,8.4,1024.7,81,9.9,16.9,1.2,.7,.5,3.8,265
22107,2025-01-05 15:00,3.7,303,5.5,1024.5,78,10,17.1,1.2,.7,.5,4,285
22107,2025-01-05 16:00,2.5,283,4.4,1023.8,63,10.6,17,1.2,.8,.5,4.6,312
22107,2025-01-05 17:00,2,255,3.9,1023.8,67,10.9,17,1.1,.7,.5,4,299
22107,2025-01-05 18:00,3.2,277,5,1023.4,66,11.1,17,1.1,.6,.5,4.3,300
22107,2025-01-05 20:00,5.5,236,7.7,1023.9,64,11.7,17,1,.6,.4,3.6,250
22107,2025-01-05 21:00,6.4,256,8.5,1023.8,60,11.8,17,1,.6,.4,3.8,258
22107,2025-01-05 22:00,6.7,272,8.6,1023.7,62,11.9,17,1,.7,.5,4.6,321
22107,2025-01-05 23:00,6.5,275,8.4,1023.4,64,11.9,17,1.4,.8,.6,4.9,306
22107,2025-01-06 00:00,6.8,282,8.7,1022.9,65,12,16.9,1.2,.9,.6,3.6,253
22107,2025-01-06 01:00,7.4,292,9.3,1022.4,62,12.1,17,1.3,.9,.7,4.9,293
22107,2025-01-06 02:00,8.3,277,10.7,1021.9,60,12.1,16.9,1.6,1.1,.8,4.6,315
22107,2025-01-06 03:00,8,292,10.7,1021.7,56,12.3,16.9,1.6,1.1,.8,4.9,323
22107,2025-01-06 04:00,8.2,293,10.3,1021.3,57,12,16.9,1.7,1.3,.9,4.9,304
22107,2025-01-06 05:00,9.4,297,12.7,1021.2,55,12,16.9,2.3,1.3,.9,4.6,264
22107,2025-01-06 06:00,8.8,286,11.2,1021.1,56,11.9,16.9,2.3,1.4,1,5.3,308
22107,2025-01-06 07:00,10.1,299,13.4,1021,53,12.3,16.9,2.9,1.8,1.3,5.3,308
22107,2025-01-06 08:00,10.6,309,14,1021.4,55,12,16.9,2.8,1.9,1.3,5.3,307
22107,2025-01-06 09:00,9.9,334,12.3,1022,61,11.4,16.9,2.5,1.7,1.2,5.8,326
22107,2025-01-06 10:00,11.8,333,14.7,1022.3,63,11,16.9,2.6,1.8,1.3,5.8,306
22107,2025-01-06 11:00,11.7,334,15.5,1023.3,61,10.3,16.8,3.2,2,1.4,6.4,300
22107,2025-01-06 12:00,13.5,325,17.7,1023,68,9.6,16.8,3.4,2.1,1.5,5.8,315
22107,2025-01-06 13:00,12.9,330,17.1,1022.7,59,8.7,16.8,3.9,2.5,1.8,6.4,308
22107,2025-01-06 14:00,12.6,325,17.1,1021.9,57,8.4,16.8,4.3,2.7,1.9,7.1,300
22107,2025-01-06 15:00,13.4,333,17.8,1021.7,58,8,16.9,4.2,2.8,2,7.1,258
22107,2025-01-06 16:00,13.4,327,18.6,1022.4,57,7.8,16.8,5.1,2.8,2,7.1,286
22107,2025-01-06 17:00,12.7,325,17,1023.2,51,7.7,16.8,5,3.2,2.3,7.1,328
22107,2025-01-06 18:00,13.1,334,16.7,1024,56,7.3,16.8,5,3.2,2.3,7.1,311
22107,2025-01-06 19:00,12.6,326,16.4,1025,55,7.4,16.8,6.3,3.7,2.6,7.1,318
22107,2025-01-06 20:00,14.1,334,18.1,1025.3,62,7.2,16.8,5.4,3.5,2.5,8,313
22107,2025-01-06 21:00,13.4,341,18,1025.7,62,7.3,16.8,5.7,3.7,2.6,7.1,328
22107,2025-01-06 22:00,13,339,17.3,1026.1,58,6.5,16.8,5,3,2.2,8,320
22107,2025-01-06 23:00,11.9,332,16.5,1026.5,55,6.4,16.8,5.1,3.1,2.2,8,320
22107,2025-01-07 00:00,11.9,319,16.1,1026,61,5.9,16.7,5.4,3,2.1,8,326
22107,2025-01-07 01:00,11.5,326,15.3,1025.6,62,6,16.7,4.5,3.2,2.3,8,338
22107,2025-01-07 02:00,11.7,325,15,1025.2,62,6.6,16.7,5.2,3.1,2.2,8,340
22107,2025-01-07 03:00,12.3,339,17.6,1024,62,6.7,16.7,4.8,3.1,2.2,8,313
22107,2025-01-07 04:00,11.7,335,15.8,1024.2,64,6.8,16.8,5.1,3,2.1,8,304
22107,2025-01-07 05:00,12,340,16.3,1023.8,74,6.5,16.8,5.3,2.9,2.1,8,338
22107,2025-01-07 06:00,12.9,335,17,1024.2,69,6.5,16.7,4.7,3.2,2.3,8,331
22107,2025-01-07 07:00,10.9,331,15.8,1025.1,70,5.9,16.7,4.7,2.8,2,8,328
22107,2025-01-07 08:00,13.5,339,17.8,1025.3,69,6.3,16.7,5.2,3.2,2.3,7.1,331
22107,2025-01-07 09:00,12.7,354,16.5,1025.9,64,6.1,16.7,5,3,2.1,8,331
22107,2025-01-07 10:00,11.1,344,14.5,1026.7,56,6.5,16.7,5.1,3,2.1,7.1,330
22107,2025-01-07 11:00,10.4,342,14.1,1027,55,6.4,16.7,4.5,2.8,2,8,331
22107,2025-01-07 12:00,12.1,319,16,1026.4,52,6.7,16.7,4.7,3,2.1,8,341
22107,2025-01-07 13:00,10.4,324,14.5,1025.3,60,6.5,16.7,3.9,2.8,2,8,333
22107,2025-01-07 14:00,11.2,316,15.6,1024.2,56,7.8,16.7,4.5,3.1,2.2,8,345
22107,2025-01-07 15:00,11.4,309,15.3,1023.8,56,7.7,16.7,4.1,2.7,1.9,7.1,350
22107,2025-01-07 16:00,12.8,313,17.2,1024,51,8.1,16.7,4.7,3,2.1,8,11
22107,2025-01-07 17:00,11.3,301,15.9,1024.5,54,8.2,16.7,4.8,2.9,2,8,4
22107,2025-01-07 18:00,12.8,308,15.9,1024.5,52,8.4,16.7,4.3,2.5,1.8,7.1,22
22107,2025-01-07 19:00,11.2,322,15.4,1025.2,59,8.5,16.6,5.7,3,2.2,8,321
22107,2025-01-07 20:00,11.6,319,14.7,1025.6,53,9.1,16.6,4.5,3.2,2.3,8,314
22107,2025-01-07 21:00,11.3,328,17.7,1025.5,55,9.2,16.7,5,3,2.1,8,336
22107,2025-01-07 22:00,10.6,323,13.9,1025.7,56,9,16.7,4.9,3.1,2.2,8,320
22107,2025-01-07 23:00,10.4,327,13.6,1025.9,54,9,16.7,4.5,3.1,2.2,8,322
22107,2025-01-08 00:00,9.4,331,12.6,1026.3,55,8.7,16.7,4.3,2.8,2,8,326
22107,2025-01-08 01:00,10.4,321,15,1026.1,55,9,16.7,5.3,3,2.1,8,330
22107,2025-01-08 02:00,10,315,13.8,1026,55,9,16.7,4.2,2.6,1.8,8,331
22107,2025-01-08 03:00,10.3,319,14.3,1025.6,55,9,16.7,4.6,2.6,1.9,8,8
22107,2025-01-08 04:00,10.2,324,13.9,1025.3,53,8.8,16.6,4.3,2.5,1.8,8,259
22107,2025-01-08 05:00,9,316,11.7,1025.6,52,9,16.6,3.7,2.5,1.8,8,330
22107,2025-01-08 06:00,8.7,316,11.9,1025.2,53,9,16.6,3.4,2.4,1.7,8,359
22107,2025-01-08 07:00,6.2,323,9.9,1025.7,53,9.1,16.5,3.9,2.4,1.7,8,336
22107,2025-01-08 08:00,6.2,344,8.4,1026,55,8.6,16.5,3,2,1.4,7.1,336
22107,2025-01-08 09:00,4.6,332,6.6,1026.6,54,8.4,16.5,3.2,2.2,1.6,7.1,315
22107,2025-01-08 10:00,4.9,328,7.8,1027.2,57,8.3,16.5,3.4,2,1.4,7.1,316
22107,2025-01-08 11:00,3.2,338,5.7,1026.8,55,8.3,16.6,3.2,2.1,1.5,7.1,328
22107,2025-01-08 12:00,3,349,6.4,1026.5,62,8.1,16.6,3,1.9,1.3,7.1,329
22107,2025-01-08 13:00,9.2,275,11.9,1025.6,52,9.2,16.6,3,1.8,1.3,6.4,326
22107,2025-01-08 14:00,9.2,279,13,1024.4,53,9.2,16.6,3.6,2,1.4,7.1,325
22107,2025-01-08 15:00,10,288,12.9,1024,51,9.1,16.6,2.9,1.9,1.3,7.1,336
22107,2025-01-08 16:00,9.4,285,13.2,1023.8,50,9.2,16.6,3.2,2,1.4,7.1,10
22107,2025-01-08 17:00,9.4,284,12.3,1023.7,56,9.6,16.5,2.9,1.8,1.2,6.4,336
22107,2025-01-08 18:00,9.4,289,11.9,1023.7,52,9.7,16.5,3.1,1.8,1.3,7.1,348
22107,2025-01-08 19:00,9.8,287,12.8,1024.1,53,10,16.4,2.8,1.8,1.3,7.1,25
22107,2025-01-08 20:00,10.3,295,13.5,1024.6,47,10,16.4,3.3,1.9,1.3,6.4,297
22107,2025-01-08 21:00,11.5,298,17,1024.8,51,10.1,16.5,3.4,2,1.4,6.4,323
22107,2025-01-08 22:00,13.4,335,17.2,1025.6,71,8.1,16.4,3.3,2.2,1.6,6.4,325
22107,2025-01-08 23:00,13,344,17.3,1026.1,75,7.4,16.4,4,2.4,1.7,6.4,328
22107,2025-01-09 00:00,14.1,341,18.3,1026.6,66,7.3,16.5,4.2,2.8,2,7.1,328
22107,2025-01-09 01:00,13.7,344,17.4,1026.8,66,6.7,16.5,4.1,2.8,2,6.4,344
22107,2025-01-09 02:00,13.4,346,19.3,1027.2,73,6.4,16.5,5,2.9,2,6.4,348
22107,2025-01-09 03:00,12,338,15.1,1027.4,66,5.7,16.5,5.3,3.5,2.5,7.1,348
22107,2025-01-09 04:00,12.5,339,16.1,1027.5,66,5.5,16.5,4.8,3.1,2.2,7.1,328
22107,2025-01-09 05:00,12.3,334,17,1027.8,65,5.2,16.4,4.4,3.2,2.3,8,349
22107,2025-01-09 06:00,12.4,333,17.6,1027.7,63,4.7,16.4,4.7,3.5,2.5,8,306
22107,2025-01-09 07:00,12.3,335,16.5,1028,70,4.7,16.4,4.4,3.1,2.2,8,300
22107,2025-01-09 08:00,12.2,335,16.5,1028.8,64,4.6,16.4,5.1,3.4,2.4,8,344
22107,2025-01-09 09:00,11.1,327,14.5,1029.5,63,4.6,16.4,4.5,2.7,1.9,6.4,347
22107,2025-01-09 10:00,11.1,319,15.2,1030.3,62,4.6,16.4,3.7,2.5,1.8,8,326
22107,2025-01-09 11:00,11.7,324,14.9,1030.4,64,4.5,16.4,4,2.9,2,7.1,333
22107,2025-01-09 12:00,12.3,318,17.8,1029.9,62,4.5,16.4,3.9,2.7,1.9,6.4,325
22107,2025-01-09 13:00,12.8,320,17.9,1028.9,69,4.6,16.4,4.2,2.8,2,6.4,321
22107,2025-01-09 14:00,15.3,326,20.3,1027.8,74,4.6,16.4,4.4,3.1,2.2,7.1,333
22107,2025-01-09 15:00,15.9,324,20.4,1027.3,66,4.9,16.3,5.4,3.7,2.6,7.1,324
22107,2025-01-09 16:00,13.8,337,19.3,1027.8,75,4.4,16.3,5.8,3.7,2.7,8,342
22107,2025-01-09 17:00,13.9,341,20.4,1028.4,93,2.6,16.3,7.3,3.9,2.8,8,347
22107,2025-01-09 18:00,15.4,334,20.8,1028.8,70,4,16.3,6.5,3.8,2.7,8,319
22107,2025-01-09 19:00,16.1,332,22.8,1029,65,3.9,16.3,7.2,4.9,3.5,7.1,333
22107,2025-01-09 20:00,16.4,345,21.2,1031.1,80,3,16.3,7.9,4.5,3.2,9.1,333
22107,2025-01-09 21:00,16.9,344,24.5,1032,83,1.4,16.3,7.3,4.9,3.5,9.1,336
22107,2025-01-09 22:00,16.2,345,20.9,1032.7,70,2.3,16.3,6.4,4.9,3.5,9.1,338
22107,2025-01-09 23:00,15.7,347,20.4,1033.5,82,1.3,16.3,6.1,4.3,3,9.1,336
22107,2025-01-10 00:00,13.9,348,19,1034.1,62,1.8,16.3,6.6,4.4,3.1,8,339
22107,2025-01-10 01:00,13.8,346,18.7,1034.4,66,2.8,16.3,5.8,4.1,2.9,9.1,336
22107,2025-01-10 02:00,13.1,349,18.8,1034.7,67,2.7,16.2,5.6,3.8,2.7,9.1,334
22107,2025-01-10 03:00,12,346,18.7,1034.9,68,2.8,16.1,6.2,3.8,2.7,9.1,338
22107,2025-01-10 04:00,11.5,351,17.3,1034.5,62,3.5,16.2,5.4,3.4,2.4,8,331
22107,2025-01-10 05:00,11.6,346,17.3,1034.1,67,3.4,16.1,5.9,3.7,2.6,9.1,335
22107,2025-01-10 06:00,11.3,356,16.1,1033.9,64,3.6,16.1,5.2,3.5,2.5,9.1,287
22107,2025-01-10 07:00,11.4,353,14.7,1034.4,60,4,16.2,4.9,3.3,2.3,8,284
22107,2025-01-10 08:00,12.5,355,16,1034.8,64,3.8,16.3,4.7,3.2,2.3,9.1,274
22107,2025-01-10 09:00,12.1,337,15.9,1035.1,70,4.2,16.3,4.9,3.1,2.2,9.1,284
22107,2025-01-10 10:00,12.3,356,17.5,1035.5,75,3.5,16.3,4.7,2.8,2,7.1,311
22107,2025-01-10 11:00,11.2,356,14.6,1036.1,65,4.8,16.4,4.8,3.1,2.2,7.1,320
22107,2025-01-10 12:00,10.4,348,14.6,1036.3,69,4.6,16.4,4.8,2.8,2,7.1,336
22107,2025-01-10 13:00,10.6,335,14.7,1035.8,75,3.9,16.4,4,2.8,2,7.1,322
22107,2025-01-10 14:00,8.4,338,13.4,1035.3,76,3.9,16.4,4.5,2.8,2,8,330
22107,2025-01-10 15:00,13.2,336,16.9,1034.9,84,4.1,16.3,3.9,2.7,1.9,8,337
22107,2025-01-10 16:00,10.7,355,14.3,1035.1,75,4.4,16.3,4,2.6,1.8,7.1,327
22107,2025-01-10 17:00,11.5,358,15.3,1035.6,86,3.6,16.4,3.7,2.5,1.8,8,326
22107,2025-01-10 18:00,9.8,350,16.2,1035,76,4.3,16.4,4.3,2.4,1.7,8,309
22107,2025-01-10 19:00,9.4,345,13.3,1035.5,73,4.8,16.4,3.6,2.4,1.7,7.1,291
22107,2025-01-10 20:00,9.4,350,12.7,1035.8,76,4.9,16.3,3.9,2.2,1.6,7.1,305
22107,2025-01-10 21:00,10.6,313,14.5,1035.8,66,5.6,16.4,4.2,2.2,1.5,8,325
22107,2025-01-10 22:00,11,334,14.8,1036.5,74,5.2,16.4,3.8,2.5,1.8,8,340
22107,2025-01-10 23:00,9.9,327,13.4,1036.6,65,6.1,16.4,3.6,2.3,1.6,5.8,335
22107,2025-01-11 00:00,10.5,330,13.7,1036,61,6.4,16.4,4.2,2.4,1.7,5.8,320
22107,2025-01-11 01:00,11.2,329,14.6,1035.3,58,6.2,16.4,3.4,2.3,1.6,7.1,338
22107,2025-01-11 02:00,10.4,327,13.8,1034.9,55,6.6,16.3,3.4,2.1,1.5,7.1,338
22107,2025-01-11 03:00,9.7,340,13.4,1035,60,6.4,16.3,3.3,2.1,1.5,6.4,343
22107,2025-01-11 04:00,10.2,347,13.5,1034.7,55,6.4,16.3,4.1,2.5,1.8,7.1,333
22107,2025-01-11 05:00,9,2,12.2,1034.5,69,5.3,16.3,3.1,2.2,1.6,6.4,343
22107,2025-01-11 06:00,9.7,3,13,1033.8,82,5.1,16.3,3.3,2.2,1.6,7.1,314
22107,2025-01-11 07:00,9.4,2,12.4,1033.6,74,5.6,16.3,3.1,2.1,1.5,6.4,302
22107,2025-01-11 08:00,9.6,349,13.3,1034.1,66,6,16.3,3,2.2,1.6,7.1,288
22107,2025-01-11 09:00,8.8,354,12,1034.3,62,6.1,16.3,2.9,1.9,1.3,7.1,297
22107,2025-01-11 10:00,7.6,351,11.4,1034.9,59,6,16.3,3,1.7,1.2,7.1,290
22107,2025-01-11 11:00,6.9,338,10.2,1035.1,59,6.1,16.3,3.2,1.9,1.3,7.1,313
22107,2025-01-11 12:00,9.3,334,12.5,1034.2,64,6.3,16.3,2.7,1.9,1.4,7.1,304
22107,2025-01-11 13:00,9.9,320,13.8,1033.6,70,5.6,16.3,3.7,2.2,1.5,6.4,315
22107,2025-01-11 14:00,10.8,321,14.3,1033,73,5.6,16.3,3.3,2,1.4,6.4,303
22107,2025-01-11 15:00,9.4,331,13.2,1032.2,64,5.9,16.3,3.6,2.1,1.5,7.1,314
22107,2025-01-11 16:00,8.5,320,11.1,1032.1,60,6.4,16.3,3.1,2.1,1.5,5.8,314
22107,2025-01-11 17:00,9.3,331,12.6,1031.6,62,6.7,16.3,2.8,2,1.4,7.1,329
22107,2025-01-11 18:00,9,324,12.4,1031.4,58,6.4,16.3,3.1,1.8,1.3,6.4,325
22107,2025-01-11 19:00,7.9,318,10.9,1031.2,59,6.8,16.3,2.7,1.8,1.3,7.1,307
